TransactionID,TransactionDate,PreviousTransactionDate,AccountID,CustomerAge,CustomerOccupation,RecipientAccountID,TransactionAmount,AccountBalance,TransactionType,Channel,Location,Location_Original_US,BPS_RegionCode,DeviceID,IP Address,MerchantID,TransactionDuration,LoginAttempts,IsFraud,FraudType,ThreatIntel_Flag,AnalystStatus
TX002044,2024-11-04 8:09:07,2023-03-20 18:51:53,AC00032,21.0,Student,REC-0233,211.36,6178.77,Debit,Branch,Semarang,Portland,3374,D000390,149.46.124.220,M070,117.0,1.0,0,None,False,Auto-Approved
TX002045,2024-11-04 8:06:23,2024-01-01 17:16:23,AC00241,67.0,Retired,REC-0279,188.61,7167.57,Debit,Online,Malang,Boston,3573,D000451,107.248.120.12,M083,26.0,1.0,0,None,False,Auto-Approved
TX002046,2024-11-04 8:11:11,2023-12-29 16:45:06,AC00263,56.0,Retired,REC-0269,675.37,4704.91,Credit,Online,Solo,Jacksonville,3372,D000508,10.223.224.50,M001,31.0,1.0,0,None,True,Cleared
TX002047,2024-11-04 8:12:17,2023-03-21 16:36:30,AC00012,67.0,Retired,REC-0253,94.82,1267.72,Credit,Branch,Kendari,Columbus,7471,D000123,175.230.206.232,M011,56.0,1.0,0,None,False,Auto-Approved
TX002048,2024-11-04 8:11:26,2023-02-20 16:16:39,AC00009,59.0,Engineer,REC-0069,425.18,5790.55,Credit,Online,Jakarta Utara,Fresno,3175,D000270,27.93.195.98,M057,135.0,1.0,0,None,False,Auto-Approved
TX002049,2024-11-04 8:06:46,2023-02-02 16:20:28,AC00041,60.0,Engineer,REC-0259,50.28,5729.1,Debit,Branch,Bengkulu,Oklahoma City,1771,D000544,196.244.194.198,M057,65.0,1.0,0,None,False,Cleared
TX002050,2024-11-04 8:11:10,2023-08-25 16:35:39,AC00317,34.0,Engineer,REC-0240,864.72,7379.38,Credit,Branch,Jakarta Timur,Detroit,3172,D000622,161.71.2.223,M018,112.0,1.0,0,None,False,Auto-Approved
TX002051,2024-11-04 8:10:55,2023-11-22 17:01:08,AC00475,25.0,Student,REC-0140,70.68,1478.41,Debit,Online,Sorong,El Paso,9271,D000138,13.88.251.53,M016,105.0,1.0,0,None,False,Cleared
TX002052,2024-11-04 8:11:48,2023-01-12 18:07:21,AC00181,28.0,Student,REC-0099,261.77,824.71,Debit,Online,Jakarta Pusat,Chicago,3171,D000026,82.75.200.117,M004,46.0,1.0,0,None,False,Auto-Approved
TX002053,2024-11-04 8:07:27,2023-10-05 18:40:15,AC00120,27.0,Student,REC-0058,183.22,1024.42,Debit,ATM,Batam,Milwaukee,2171,D000290,64.15.0.66,M099,63.0,1.0,0,None,False,Auto-Approved
TX002054,2024-11-04 8:06:58,2023-07-31 16:21:15,AC00331,29.0,Engineer,REC-0170,58.32,6027.49,Credit,Branch,Jambi,Louisville,1571,D000135,87.50.72.69,M011,275.0,4.0,0,None,False,Auto-Approved
TX002055,2024-11-04 8:10:27,2023-01-30 16:37:53,AC00500,51.0,Doctor,REC-0084,156.86,14453.35,Debit,ATM,Palu,Charlotte,7271,D000168,11.167.243.171,M099,102.0,1.0,0,None,False,Cleared
TX002056,2024-11-04 8:12:08,2023-12-25 18:16:39,AC00292,42.0,Doctor,REC-0235,120.67,5374.54,Debit,ATM,Tangerang Selatan,Colorado Springs,3674,D000119,214.247.164.80,M040,233.0,1.0,0,None,True,Auto-Approved
TX002057,2024-11-04 8:06:47,2023-10-06 18:59:06,AC00436,59.0,Engineer,REC-0132,308.62,9148.08,Credit,Branch,Jayapura,Sacramento,9471,D000482,61.95.76.233,M047,101.0,1.0,0,None,False,Auto-Approved
TX002058,2024-11-04 8:08:00,2023-12-20 16:17:24,AC00476,59.0,Engineer,REC-0096,506.81,2757.23,Debit,ATM,Batam,Milwaukee,2171,D000650,138.220.61.84,M091,41.0,1.0,0,None,False,Cleared
TX002059,2024-11-04 8:11:57,2023-11-09 16:47:01,AC00391,41.0,Engineer,REC-0008,328.39,2523.83,Debit,ATM,Kupang,New York,5371,D000396,110.150.1.201,M013,108.0,1.0,0,None,True,Auto-Approved
TX002060,2024-11-04 8:08:32,2023-03-22 16:03:01,AC00267,67.0,Retired,REC-0173,796.3,1498.79,Debit,Branch,Bogor,Austin,3271,D000225,93.160.83.196,M062,64.0,1.0,0,None,False,Cleared
TX002061,2024-11-04 8:11:10,2023-10-17 18:02:43,AC00034,29.0,Doctor,REC-0152,72.47,1305.56,Debit,Online,Malang,Boston,3573,D000066,89.18.54.235,M083,72.0,1.0,0,None,False,Auto-Approved
TX002062,2024-11-04 8:06:53,2023-05-31 16:28:06,AC00425,25.0,Student,REC-0291,279.6,1910.9,Debit,ATM,Yogyakarta,Fort Worth,3471,D000452,182.84.41.229,M097,131.0,1.0,0,None,False,Auto-Approved
TX002063,2024-11-04 8:10:19,2023-06-08 16:06:13,AC00048,25.0,Student,REC-0099,304.2,423.64,Debit,Online,Depok,Indianapolis,3276,D000652,11.188.75.155,M083,102.0,1.0,0,None,False,Auto-Approved
TX002064,2024-11-04 8:06:32,2023-06-26 18:41:55,AC00110,64.0,Retired,REC-0090,351.38,7606.63,Debit,Branch,Kupang,New York,5371,D000254,47.82.77.181,M026,21.0,1.0,0,None,True,Auto-Approved
TX002065,2024-11-04 8:12:19,2023-11-20 18:40:45,AC00427,31.0,Doctor,REC-0208,86.07,842.56,Debit,Branch,Tangerang,Dallas,3603,D000355,192.163.114.167,M078,23.0,1.0,0,None,False,Auto-Approved
TX002066,2024-11-04 8:06:32,2023-08-08 18:39:24,AC00483,28.0,Student,REC-0219,604.5,709.42,Debit,ATM,Semarang,Portland,3374,D000501,31.127.129.152,M073,80.0,1.0,0,None,False,Auto-Approved
TX002067,2024-11-04 8:06:36,2023-02-22 17:12:15,AC00310,27.0,Student,REC-0264,258.7,1358.37,Debit,ATM,Palu,Charlotte,7271,D000285,161.71.2.223,M035,123.0,1.0,0,None,False,Auto-Approved
TX002068,2024-11-04 8:09:25,2023-06-21 16:00:07,AC00179,61.0,Doctor,REC-0168,994.63,13538.14,Debit,Online,Bogor,Austin,3271,D000345,147.119.62.178,M030,158.0,1.0,0,None,False,Auto-Approved
TX002069,2024-11-04 8:08:10,2023-01-31 17:14:32,AC00363,75.0,Retired,REC-0045,11.46,7258.33,Credit,Branch,Bogor,Austin,3271,D000232,179.43.245.131,M027,64.0,1.0,0,None,False,Auto-Approved
TX002070,2024-11-04 8:10:22,2023-06-27 17:44:24,AC00080,69.0,Retired,REC-0206,63.76,4980.26,Debit,ATM,Surakarta,San Antonio,3372,D000211,134.222.122.238,M002,100.0,1.0,0,None,False,Auto-Approved
TX002071,2024-11-04 8:09:33,2023-06-26 18:51:31,AC00158,55.0,Retired,REC-0049,446.83,1623.5,Credit,Branch,Padang,Miami,1371,D000378,77.92.193.22,M051,143.0,1.0,0,None,False,Cleared
TX002072,2024-11-04 8:07:31,2023-05-22 18:23:18,AC00033,26.0,Engineer,REC-0095,63.54,4401.78,Debit,ATM,Tangerang,Dallas,3603,D000195,51.250.122.123,M045,136.0,1.0,0,None,False,Auto-Approved
TX002073,2024-11-04 8:07:46,2023-10-16 18:07:26,AC00492,48.0,Engineer,REC-0072,81.11,2051.37,Debit,Online,Palu,Charlotte,7271,D000402,51.250.46.149,M044,110.0,1.0,0,None,False,Auto-Approved
TX002074,2024-11-04 8:11:41,2023-02-27 16:07:46,AC00228,58.0,Doctor,REC-RING004,441.26,13704.92,Credit,Branch,Jakarta Barat,Tucson,3173,D000490,92.180.81.50,M074,87.0,5.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX002075,2024-11-04 8:06:53,2023-12-28 16:46:46,AC00058,64.0,Doctor,REC-0004,170.96,13374.89,Debit,Branch,Bekasi,Washington,3275,D000644,96.24.89.146,M083,69.0,1.0,0,None,False,Auto-Approved
TX002076,2024-11-04 8:10:53,2023-01-09 17:22:18,AC00427,22.0,Student,REC-0134,48.51,3363.23,Debit,Branch,Bogor,Austin,3271,D000443,81.67.222.238,M009,69.0,1.0,0,None,False,Auto-Approved
TX002077,2024-11-04 8:10:08,2023-01-11 17:04:19,AC00236,60.0,Doctor,REC-0197,325.03,13521.76,Debit,Branch,Solo,Jacksonville,3372,D000289,111.226.226.202,M098,106.0,1.0,0,None,False,Auto-Approved
TX002078,2024-11-04 8:11:30,2023-05-29 17:14:03,AC00144,57.0,Retired,REC-0121,125.83,6109.86,Debit,Branch,Denpasar,Los Angeles,5171,D000608,113.137.153.101,M001,138.0,1.0,0,None,False,Auto-Approved
TX002079,2024-11-04 8:07:31,2023-04-24 17:27:12,AC00256,37.0,Engineer,REC-0229,506.83,9975.79,Debit,Branch,Depok,Indianapolis,3276,D000410,0.0.0.0,M064,45.0,1.0,0,None,True,Auto-Approved
TX002080,2024-11-04 8:08:51,2023-10-09 18:54:21,AC00054,41.0,Doctor,REC-0137,738.94,13856.18,Debit,Branch,Ambon,Philadelphia,8171,D000165,44.67.137.125,M085,173.0,1.0,0,None,False,Auto-Approved
TX002081,2024-11-04 8:06:40,2023-05-30 16:12:10,AC00492,33.0,Engineer,REC-0169,180.36,9905.23,Credit,Online,Bengkulu,Oklahoma City,1771,D000451,184.185.209.72,M021,55.0,1.0,0,None,False,Auto-Approved
TX002082,2024-11-04 8:06:40,2023-12-11 17:28:44,AC00498,28.0,Student,REC-0155,225.1,1547.71,Debit,ATM,Malang,Boston,3573,D000047,217.82.46.37,M082,35.0,1.0,0,None,False,Auto-Approved
TX002083,2024-11-04 8:12:11,2023-11-30 18:08:39,AC00005,79.0,Retired,REC-0299,359.51,7153.72,Debit,Branch,Palu,Charlotte,7271,D000144,32.169.88.41,M010,157.0,1.0,0,None,False,Auto-Approved
TX002084,2024-11-04 8:08:35,2023-12-07 16:10:40,AC00204,54.0,Retired,REC-0294,720.46,3101.54,Debit,Branch,Jakarta Barat,Tucson,3173,D000280,19.20.13.234,M068,44.0,1.0,0,None,False,Auto-Approved
TX002085,2024-11-04 8:07:14,2023-02-23 16:54:09,AC00428,56.0,Retired,REC-0006,1116.57,1393.14,Debit,ATM,Jakarta Barat,Tucson,3173,D000204,135.73.131.111,M005,104.0,1.0,0,None,False,Auto-Approved
TX002086,2024-11-04 8:10:03,2023-02-08 16:29:56,AC00019,57.0,Retired,REC-0134,291.46,7142.53,Debit,ATM,Padang,Miami,1371,D000665,149.84.108.18,M046,135.0,1.0,0,None,False,Cleared
TX002087,2024-11-04 8:08:01,2023-12-04 18:30:00,AC00029,23.0,Student,REC-RING012,1192.95,325.15,Debit,Branch,Balikpapan,Las Vegas,6471,D000227,71.93.189.160,M068,73.0,1.0,1,Identity Theft,False,Escalated
TX002088,2024-11-04 8:08:58,2023-04-10 17:58:46,AC00449,28.0,Student,REC-0121,98.24,580.66,Debit,Online,Semarang,Mesa,3374,D000005,193.190.29.63,M031,148.0,1.0,0,None,False,Auto-Approved
TX002089,2024-11-04 8:12:12,2023-02-17 16:53:25,AC00213,18.0,Student,REC-0032,100.48,6149.81,Credit,Branch,Batam,Milwaukee,2171,D000139,136.172.149.77,M100,104.0,1.0,0,None,False,Auto-Approved
TX002090,2024-11-04 8:07:45,2023-07-04 18:55:57,AC00076,56.0,Engineer,REC-0061,45.9,5698.25,Debit,Branch,Kendari,Columbus,7471,D000565,221.169.49.152,M002,264.0,1.0,0,None,False,Auto-Approved
TX002091,2024-11-04 8:10:11,2023-11-27 17:19:31,AC00442,39.0,Doctor,REC-0239,258.21,9562.41,Debit,Online,Surakarta,San Antonio,3372,D000530,68.254.244.208,M014,225.0,1.0,0,None,False,Cleared
TX002092,2024-11-04 8:07:41,2023-05-05 16:42:25,AC00228,53.0,Engineer,REC-0158,1079.11,2038.31,Debit,Online,Balikpapan,Las Vegas,6471,D000203,209.214.250.164,M042,211.0,1.0,0,None,False,Auto-Approved
TX002093,2024-11-04 8:08:19,2023-05-22 16:57:31,AC00081,22.0,Student,REC-0082,287.51,187.65,Debit,Online,Sorong,El Paso,9271,D000698,189.20.224.220,M016,255.0,1.0,0,None,False,Auto-Approved
TX002094,2024-11-04 8:08:07,2023-05-22 18:27:37,AC00072,26.0,Engineer,REC-0208,501.3,8520.08,Credit,Online,Surakarta,San Antonio,3372,D000428,197.187.216.106,M020,146.0,1.0,0,None,False,Auto-Approved
TX002095,2024-11-04 8:07:09,2023-02-17 16:21:21,AC00261,27.0,Student,REC-0258,26.1,1435.72,Debit,ATM,Semarang,Mesa,3374,D000353,77.92.193.22,M001,32.0,1.0,0,None,False,Cleared
TX002096,2024-11-04 8:09:11,2023-09-28 16:14:49,AC00082,20.0,Student,REC-0160,436.77,825.69,Debit,ATM,Solo,Jacksonville,3372,D000281,48.31.196.24,M075,176.0,1.0,0,None,False,Auto-Approved
TX002097,2024-11-04 8:09:42,2023-05-15 16:49:14,AC00334,68.0,Doctor,REC-0061,292.38,5803.89,Debit,ATM,Makassar,Baltimore,7371,D000687,3.11.254.2,M001,224.0,1.0,0,None,False,Auto-Approved
TX002098,2024-11-04 8:07:24,2023-06-21 16:40:17,AC00251,53.0,Retired,REC-0152,1026.46,3134.47,Debit,Branch,Ambon,Philadelphia,8171,D000292,131.41.45.13,M009,165.0,1.0,0,None,False,Cleared
TX002099,2024-11-04 8:06:44,2023-07-27 18:34:19,AC00481,50.0,Student,REC-0189,25.29,5374.69,Debit,Online,Padang,Miami,1371,D000111,41.82.55.163,M005,125.0,1.0,0,None,True,Cleared
TX002100,2024-11-04 8:09:58,2023-08-11 17:00:56,AC00239,31.0,Doctor,REC-0114,123.35,6852.16,Credit,Online,Makassar,Baltimore,7371,D000170,172.111.76.65,M070,10.0,1.0,0,None,False,Auto-Approved
TX002101,2024-11-04 8:08:00,2023-09-22 18:02:42,AC00394,23.0,Student,REC-0113,139.52,1570.22,Debit,Branch,Semarang,Portland,3374,D000504,216.79.134.201,M025,31.0,1.0,0,None,False,Auto-Approved
TX002102,2024-11-04 8:06:44,2023-03-13 18:45:47,AC00374,18.0,Student,REC-0069,51.2,730.6,Debit,Online,Jakarta Barat,Tucson,3173,D000105,21.97.154.92,M_UNKNOWN,83.0,1.0,0,None,False,Auto-Approved
TX002103,2024-11-04 8:07:00,2023-11-29 17:38:53,AC00054,47.0,Doctor,REC-RING008,122.85,13185.39,Credit,Online,Palangka Raya,Seattle,6271,D000392,210.98.198.143,M069,127.0,3.0,1,Account Takeover (ATO),True,Investigating
TX002104,2024-11-04 8:10:55,2023-11-09 16:06:17,AC00281,24.0,Student,REC-0192,161.38,3900.34,Credit,Online,Tangerang Selatan,Colorado Springs,3674,D000690,71.93.189.160,M_UNKNOWN,101.0,1.0,0,None,False,Cleared
TX002105,2024-11-04 8:11:22,2023-04-17 16:04:21,AC00140,63.0,Retired,REC-0213,2.51,4891.56,Debit,Online,Makassar,Baltimore,7371,D000539,46.150.175.171,M099,32.0,1.0,0,None,True,Auto-Approved
TX002106,2024-11-04 8:11:17,2023-05-10 16:35:02,AC00058,64.0,Doctor,REC-0282,22.62,7682.0,Debit,ATM,Bandung,Virginia Beach,3273,D000032,197.187.216.106,M075,102.0,1.0,0,None,False,Auto-Approved
TX002107,2024-11-04 8:10:31,2023-02-20 16:40:25,AC00066,57.0,Retired,REC-0242,126.83,6100.98,Debit,Branch,Bogor,Austin,3271,D000593,21.122.39.207,M007,39.0,1.0,0,None,False,Auto-Approved
TX002108,2024-11-04 8:06:23,2023-08-30 17:54:55,AC00190,55.0,Doctor,REC-0276,46.6,1562.9,Debit,Online,Jakarta Timur,Detroit,3172,D000029,147.227.81.224,M060,68.0,1.0,0,None,False,Auto-Approved
TX002109,2024-11-04 8:10:09,2023-01-03 16:42:41,AC00452,57.0,Doctor,REC-0112,243.8,13732.81,Debit,Branch,Pontianak,San Francisco,6171,D000550,64.15.0.66,M016,48.0,1.0,0,None,False,Auto-Approved
TX002110,2024-11-04 8:12:09,2023-08-28 17:22:16,AC00099,60.0,Retired,REC-0127,231.51,5790.7,Credit,Branch,Bengkulu,Oklahoma City,1771,D000380,205.69.66.135,M008,96.0,1.0,0,None,False,Cleared
TX002111,2024-11-04 8:08:09,2023-01-02 17:05:16,AC00126,39.0,Engineer,REC-0042,175.05,1447.35,Debit,Online,Medan,Unknown,1275,D000299,24.129.74.189,M068,34.0,1.0,0,None,False,Auto-Approved
TX002112,2024-11-04 8:06:39,2023-05-02 17:24:54,AC00021,64.0,Doctor,REC-0270,762.74,207.1,Debit,ATM,Denpasar,Los Angeles,5171,D000196,8.136.178.116,M053,244.0,1.0,0,None,False,Auto-Approved
TX002113,2024-11-04 8:09:59,2023-05-22 17:09:30,AC00353,57.0,Engineer,REC-0229,34.03,3077.2,Debit,Branch,Denpasar,Los Angeles,5171,D000133,141.241.241.128,M016,38.0,1.0,0,None,False,Auto-Approved
TX002114,2024-11-04 8:11:39,2023-03-14 17:10:00,AC00482,25.0,Student,REC-0271,15.95,1983.0,Debit,Branch,Mataram,Raleigh,5271,D_UNKNOWN,190.92.63.219,M048,52.0,1.0,0,None,True,Auto-Approved
TX002115,2024-11-04 8:06:24,2023-11-24 17:24:24,AC00427,57.0,Engineer,REC-0186,211.36,3120.1,Debit,ATM,Batam,Milwaukee,2171,D000294,147.125.143.41,M064,107.0,1.0,0,None,False,Auto-Approved
TX002116,2024-11-04 8:11:54,2023-03-23 16:17:51,AC00430,46.0,Engineer,REC-0040,101.51,3052.47,Credit,Online,Jakarta Barat,Tucson,3173,D000055,28.149.72.129,M042,199.0,1.0,0,None,False,Auto-Approved
TX002117,2024-11-04 8:10:21,2023-10-18 16:51:31,AC00043,27.0,Engineer,REC-0289,309.42,8564.46,Debit,Branch,Jakarta Utara,Fresno,3175,D000395,214.32.109.197,M089,42.0,1.0,0,None,False,Auto-Approved
TX002118,2024-11-04 8:09:57,2023-12-18 16:30:46,AC00186,59.0,Retired,REC-0058,257.6,7950.74,Credit,Online,Yogyakarta,Fort Worth,3471,D000576,40.244.94.218,M004,293.0,1.0,0,None,False,Auto-Approved
TX002119,2024-11-04 8:07:44,2023-11-27 16:29:16,AC00248,21.0,Student,REC-0032,746.78,1699.81,Credit,Branch,Medan,Unknown,1275,D000243,112.66.191.48,M001,64.0,1.0,0,None,False,Auto-Approved
TX002120,2024-11-04 8:07:14,2023-12-25 17:27:57,AC00069,23.0,Student,REC-0281,82.01,287.46,Credit,Branch,Jayapura,Sacramento,9471,D000447,210.98.198.143,M097,156.0,1.0,0,None,False,Cleared
TX002121,2024-11-04 8:10:10,2023-01-10 16:00:32,AC00002,23.0,Student,REC-0259,476.99,1154.48,Debit,Online,Tangerang Selatan,San Diego,3674,D000594,113.137.153.101,M022,187.0,1.0,0,None,False,Auto-Approved
TX002122,2024-11-04 8:07:38,2023-01-10 16:00:32,AC00090,23.0,Student,REC-0104,320.11,4076.48,Debit,Branch,Sorong,El Paso,9271,D000614,85.240.254.83,M025,130.0,1.0,0,None,False,Auto-Approved
TX002123,2024-11-04 8:08:37,2023-09-11 16:36:59,AC00210,68.0,Doctor,REC-0294,333.39,10628.59,Debit,ATM,Ambon,Philadelphia,8171,D000244,10.144.131.89,M015,35.0,1.0,0,None,False,Auto-Approved
TX002124,2024-11-04 8:10:12,2023-12-07 16:59:06,AC00014,47.0,Engineer,REC-0275,10.3,7801.32,Debit,ATM,Jakarta Utara,Fresno,3175,D000494,150.231.20.169,M022,197.0,1.0,0,None,True,Auto-Approved
TX002125,2024-11-04 8:07:37,2023-01-03 16:28:03,AC00039,53.0,Doctor,REC-RING006,737.46,634.16,Credit,Branch,Bandar Lampung,Albuquerque,1871,D000443,202.194.199.70,M037,75.0,4.0,1,Account Takeover (ATO),False,Closed-Confirmed Fraud
TX002126,2024-11-04 8:07:37,2023-05-05 17:31:53,AC00021,33.0,Engineer,REC-0267,416.55,922.96,Debit,Online,Bengkulu,Oklahoma City,1771,D000430,188.205.152.176,M038,73.0,1.0,0,None,False,Cleared
TX002127,2024-11-04 8:06:59,2023-10-16 18:38:15,AC00242,18.0,Student,REC-0227,84.91,4734.110000000001,Debit,Online,Mataram,Raleigh,5271,D000667,141.201.46.191,M034,68.0,1.0,0,None,False,Cleared
TX002128,2024-11-04 8:07:52,2023-12-29 17:37:37,AC00413,75.0,Retired,REC-0060,98.95,5670.82,Debit,Branch,Semarang,Mesa,3374,D000432,112.196.12.19,M084,73.0,1.0,0,None,True,Cleared
TX002531,2024-11-04 8:11:08,2023-02-17 18:46:59,AC00082,58.0,Retired,REC-0106,18.14,6020.85,Credit,ATM,Batam,Milwaukee,2171,D000579,99.205.173.118,M097,48.0,1.0,0,None,False,Auto-Approved
TX002130,2024-11-04 8:11:47,2023-08-02 17:52:47,AC00304,51.0,Doctor,REC-0299,1154.79,6180.3,Debit,ATM,Kendari,Columbus,7471,D000585,97.4.209.133,M006,108.0,1.0,0,None,True,Cleared
TX002131,2024-11-04 8:08:16,2023-01-05 16:02:42,AC00098,46.0,Engineer,REC-0251,215.13,3956.69,Debit,Online,Palu,Charlotte,7271,D000606,161.168.126.136,M016,114.0,1.0,0,None,False,Cleared
TX002132,2024-11-04 8:08:19,2023-10-16 16:30:38,AC00372,62.0,Doctor,REC-0047,218.57,13869.86,Credit,Branch,Banjarmasin,Memphis,6371,D000095,110.64.1.201,M004,102.0,1.0,0,None,False,Auto-Approved
TX002133,2024-11-04 8:11:00,2023-06-14 16:34:43,AC00274,43.0,Engineer,REC-0262,341.88,4159.52,Debit,ATM,Bogor,Austin,3271,D000321,3.11.254.2,M053,89.0,1.0,0,None,False,Auto-Approved
TX002134,2024-11-04 8:12:13,2023-07-10 16:37:18,AC00080,19.0,Student,REC-0229,691.92,1084.65,Debit,Online,Malang,Boston,3573,D_UNKNOWN,163.58.140.206,M010,61.0,1.0,0,None,True,Auto-Approved
TX002135,2024-11-04 8:09:10,2023-07-10 16:06:28,AC00064,32.0,Doctor,REC-0029,50.43,9794.26,Debit,Branch,Pekanbaru,San Jose,1471,D000043,161.195.172.148,M057,51.0,1.0,0,None,False,Cleared
TX002136,2024-11-04 8:07:52,2023-09-21 17:41:34,AC00241,78.0,Retired,REC-0233,440.43,5123.24,Debit,Branch,Tangerang Selatan,Colorado Springs,3674,D000614,111.226.226.202,M015,23.0,1.0,0,None,False,Cleared
TX002137,2024-11-04 8:10:02,2023-01-19 17:27:01,AC00055,39.0,Engineer,REC-0068,299.03,1381.28,Debit,Branch,Kendari,Columbus,7471,D_UNKNOWN,193.221.15.59,M018,52.0,1.0,0,None,True,Auto-Approved
TX002138,2024-11-04 8:10:47,2023-12-25 17:41:33,AC00215,66.0,Doctor,REC-0263,1.98,11619.1,Debit,ATM,Palangka Raya,Seattle,6271,D000690,45.241.13.208,M074,170.0,1.0,0,None,False,Auto-Approved
TX002139,2024-11-04 8:07:11,2023-12-25 16:25:43,AC00037,31.0,Engineer,REC-0213,173.45,9077.62,Debit,ATM,Ambon,Philadelphia,8171,D000053,136.250.159.93,M066,161.0,1.0,0,None,True,Auto-Approved
TX002140,2024-11-04 8:11:13,2023-02-13 16:48:50,AC00325,22.0,Student,REC-0234,438.76,1824.19,Debit,Branch,Surakarta,San Antonio,3372,D000074,182.84.41.229,M072,73.0,1.0,0,None,False,Auto-Approved
TX002141,2024-11-04 8:06:37,2023-11-23 17:42:11,AC00394,71.0,Retired,REC-0289,519.62,4159.33,Credit,Online,Bekasi,Washington,3275,D000046,51.250.46.149,M026,40.0,1.0,0,None,False,Auto-Approved
TX002142,2024-11-04 8:11:40,2023-03-07 16:36:08,AC00164,50.0,Doctor,REC-0030,738.68,14352.33,Debit,Online,Jakarta Pusat,Chicago,3171,D000369,197.23.128.119,M096,124.0,1.0,0,None,True,Auto-Approved
TX002143,2024-11-04 8:11:40,2023-06-01 16:18:49,AC00096,64.0,Retired,REC-0287,151.14,2156.54,Debit,Online,Banjarmasin,Memphis,6371,D000142,143.212.47.226,M004,38.0,1.0,0,None,False,Auto-Approved
TX002144,2024-11-04 8:09:47,2023-08-07 17:48:31,AC00402,51.0,Engineer,REC-0237,75.77,8361.7,Debit,Branch,Palu,Charlotte,7271,D_UNKNOWN,218.83.2.94,M090,148.0,1.0,0,None,True,Auto-Approved
TX002145,2024-11-04 8:06:58,2023-04-04 16:11:34,AC00077,27.0,Engineer,REC-0158,444.52,5424.6,Debit,Online,Jambi,Louisville,1571,D000540,214.67.148.245,M026,17.0,1.0,0,None,False,Auto-Approved
TX002146,2024-11-04 8:09:14,2023-03-08 18:51:57,AC00116,52.0,Doctor,REC-0012,5.29,11263.89,Debit,Online,Depok,Indianapolis,3276,D000479,23.92.205.75,M062,276.0,1.0,0,None,False,Auto-Approved
TX002147,2024-11-04 8:11:10,2023-05-15 16:05:06,AC00145,48.0,Doctor,REC-0203,97.63,12467.31,Credit,Online,Batam,Milwaukee,2171,D000236,101.90.40.193,M023,127.0,1.0,0,None,False,Cleared
TX002148,2024-11-04 8:08:10,2023-05-04 16:37:21,AC00457,26.0,Engineer,REC-0131,256.95,2531.24,Debit,Branch,Tangerang Selatan,San Diego,3674,D000672,49.172.82.247,M047,71.0,1.0,0,None,False,Auto-Approved
TX002149,2024-11-04 8:08:49,2023-12-08 16:36:30,AC00021,48.0,Engineer,REC-0002,734.86,6242.03,Credit,Branch,Malang,Boston,3573,D000198,134.140.85.231,M075,290.0,1.0,0,None,False,Cleared
TX002150,2024-11-04 8:08:33,2023-02-28 17:45:06,AC00110,36.0,Doctor,REC-0112,1250.94,11565.97,Debit,ATM,Kendari,Columbus,7471,D000282,35.67.21.23,M054,107.0,2.0,0,None,False,Auto-Approved
TX002151,2024-11-04 8:07:40,2023-06-12 17:09:17,AC00284,39.0,Doctor,REC-0297,84.28,13586.06,Debit,Branch,Banjarmasin,Memphis,6371,D000413,66.23.166.248,M087,142.0,1.0,0,None,False,Cleared
TX002152,2024-11-04 8:07:13,2023-08-07 18:52:42,AC00012,24.0,Student,REC-0038,927.45,1161.84,Debit,ATM,Bogor,Austin,3271,D000210,176.96.83.253,M_UNKNOWN,95.0,1.0,0,None,False,Auto-Approved
TX002153,2024-11-04 8:08:28,2023-12-28 16:30:32,AC00065,48.0,Engineer,REC-0024,202.49,7447.1,Credit,ATM,Bandung,Virginia Beach,3273,D000171,93.52.44.101,M050,69.0,1.0,0,None,False,Auto-Approved
TX002154,2024-11-04 8:08:06,2023-08-28 17:07:08,AC00439,25.0,Student,REC-0217,154.99,1419.31,Debit,Branch,Semarang,Mesa,3374,D000582,82.51.236.134,M025,53.0,1.0,0,None,False,Auto-Approved
TX002155,2024-11-04 8:11:54,2023-09-12 17:21:48,AC00157,58.0,Retired,REC-0177,481.53,6142.54,Debit,Branch,Banda Aceh,Atlanta,1171,D000142,221.169.49.152,M087,277.0,1.0,0,None,False,Cleared
TX002156,2024-11-04 8:08:14,2023-08-28 16:56:05,AC00013,20.0,Student,REC-0033,172.92,416.37,Debit,Online,Padang,Miami,1371,D000519,214.67.148.245,M052,212.0,1.0,0,None,False,Auto-Approved
TX002157,2024-11-04 8:10:12,2023-10-10 16:49:03,AC00355,53.0,Retired,REC-0278,275.59,6313.22,Credit,Branch,Ambon,Philadelphia,8171,D000243,132.127.5.187,M063,238.0,1.0,0,None,False,Cleared
TX002158,2024-11-04 8:06:23,2024-01-01 16:12:32,AC00155,60.0,Engineer,REC-0031,207.2,8092.94,Debit,Online,Kendari,Columbus,7471,D000604,214.247.164.80,M028,133.0,1.0,0,None,False,Auto-Approved
TX002159,2024-11-04 8:08:03,2023-08-25 18:24:06,AC00105,31.0,Engineer,REC-0036,136.82,6229.13,Debit,Branch,Jakarta Pusat,Chicago,3171,D000541,49.31.186.82,M091,14.0,1.0,0,None,False,Auto-Approved
