TransactionID,AccountID,RecipientAccountID,DeviceID,MerchantID,Split,CustomerAge,TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,AmountToBalanceRatio,LogTransactionAmount,BalanceAfterTransaction,HoursSincePreviousTransaction,TransactionHour,TransactionDayOfWeek,IsWeekend,IsNightTransaction,IsHighBalanceCashout,IsFastTransaction,IsManyLoginAttempts,ThreatIntelFlagInt,TransactionAmountZScore,RecipientUniqueSendersTotal,RecipientTransactionCountTotal,DeviceUniqueAccountsTotal,IPUniqueAccountsTotal,MerchantTransactionCountTotal,AccountTxCount24h,AccountAmountSum24h,AccountTxCount7d,RecipientUniqueSenders7d,RecipientTxCount7d,DeviceUniqueAccounts7d,IPUniqueAccounts7d,RuleRiskScore,IsFraud,FraudType,AnalystStatus,FraudScore_Probability_Seed,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Ambon,Location_Balikpapan,Location_Banda Aceh,Location_Bandar Lampung,Location_Bandung,Location_Banjarmasin,Location_Batam,Location_Bekasi,Location_Bengkulu,Location_Bogor,Location_Denpasar,Location_Depok,Location_Jakarta Barat,Location_Jakarta Pusat,Location_Jakarta Selatan,Location_Jakarta Timur,Location_Jakarta Utara,Location_Jambi,Location_Jayapura,Location_Kendari,Location_Kupang,Location_Makassar,Location_Malang,Location_Manado,Location_Mataram,Location_Medan,Location_Padang,Location_Palangka Raya,Location_Palembang,Location_Palu,Location_Pekanbaru,Location_Pontianak,Location_Samarinda,Location_Semarang,Location_Solo,Location_Sorong,Location_Surabaya,Location_Surakarta,Location_Tangerang,Location_Tangerang Selatan,Location_Yogyakarta,Province_Aceh,Province_Bali,Province_Banten,Province_Bengkulu,Province_DI Yogyakarta,Province_DKI Jakarta,Province_Jambi,Province_Jawa Barat,Province_Jawa Tengah,Province_Jawa Timur,Province_Kalimantan Barat,Province_Kalimantan Selatan,Province_Kalimantan Tengah,Province_Kalimantan Timur,Province_Kepulauan Riau,Province_Lampung,Province_Maluku,Province_Nusa Tenggara Barat,Province_Nusa Tenggara Timur,Province_Papua,Province_Papua Barat Daya,Province_Riau,Province_Sulawesi Selatan,Province_Sulawesi Tengah,Province_Sulawesi Tenggara,Province_Sulawesi Utara,Province_Sumatera Barat,Province_Sumatera Selatan,Province_Sumatera Utara,FraudClassTarget,Split_BiasAware
TX001992,AC00329,REC-0110,D000433,M045,train,72.0,259.49,7320.61,292.0,1.0,0.0354464996769394,5.562564472740664,7061.12,12327.593055555555,8,0,0,0,0,0,0,0,-0.1282047249716852,7,7,2,4,20,2.0,278.1,2.0,2.0,2.0,0.0,2.0,10.0,0,,Auto-Approved,0.1086,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001993,AC00338,REC-0104,D000386,M035,train,57.0,726.26,2150.38,147.0,1.0,0.3377356560235865,6.589284047710476,1424.12,15110.883333333331,8,0,0,0,0,0,0,0,1.4769130743931596,3,3,5,3,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,,Auto-Approved,0.1008,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001994,AC00409,REC-0276,D000283,M075,train,72.0,568.68,2940.04,101.0,1.0,0.1934259397831322,6.34507479967387,2371.36,13405.35638888889,8,0,0,0,0,0,0,0,0.9350306423090232,9,9,4,4,19,2.0,547.1899999999999,2.0,2.0,2.0,2.0,1.0,10.0,0,,Auto-Approved,0.1191,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX001995,AC00114,REC-0139,D000441,M091,train,49.0,77.57,12801.93,225.0,1.0,0.0060592426298222,4.36398994718773,12724.36,7839.0925,8,0,0,0,0,0,0,0,-0.7537869818871952,5,5,8,4,30,1.0,477.07,1.0,1.0,1.0,1.0,0.0,20.0,0,,Auto-Approved,0.1772,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001996,AC00460,REC-0288,D000032,M050,train,29.0,999.28,4272.41,40.0,1.0,0.2338914102345046,6.908035239789453,3273.13,12758.440277777778,8,0,0,0,0,0,0,0,2.415767888504156,9,9,7,6,24,10.0,4523.960000000001,10.0,8.0,8.0,6.0,5.0,20.0,0,,Cleared,0.1848,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001997,AC00373,REC-0140,D000665,M076,validation,74.0,14.16,5399.76,290.0,1.0,0.002622338770612,2.7186603802142257,5385.6,15951.353611111112,8,0,0,0,0,0,0,0,-0.9718398123127254,11,12,3,2,21,6.0,1941.81,6.0,6.0,6.0,2.0,1.0,20.0,0,,Cleared,0.1826,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001998,AC00021,REC-0071,D000493,M028,train,61.0,1142.83,2467.39,48.0,1.0,0.4631736369199842,7.04213755949886,1324.56,11486.450833333334,8,0,0,0,0,0,0,0,2.9094042835141685,13,13,6,9,33,6.0,2856.92,6.0,9.0,9.0,3.0,5.0,45.0,0,,Auto-Approved,0.3727,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX001999,AC00235,REC-0056,D000201,M018,train,27.0,61.33,7537.4,129.0,1.0,0.008136758033274,4.132442850820759,7476.07,9853.8075,8,0,0,0,0,0,0,0,-0.8096327154640854,10,10,3,4,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,,Auto-Approved,0.1617,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002000,AC00261,REC-0123,D000044,M065,train,54.0,27.64,7498.51,23.0,1.0,0.0036860656317054,3.3548043420924447,7470.87,12326.898888888889,8,0,0,0,0,0,0,0,-0.925485102422548,10,10,6,1,33,1.0,26.1,1.0,0.0,0.0,1.0,0.0,40.0,0,,Cleared,0.3904,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002001,AC00456,REC-0125,D000058,M025,train,29.0,3.85,10506.41,32.0,1.0,0.0003664429619632,1.5789787049493915,10502.56,13599.69,8,0,0,0,0,0,0,0,-1.0072936000699753,13,13,6,7,31,6.0,967.2000000000002,6.0,4.0,4.0,3.0,4.0,30.0,0,,Auto-Approved,0.2437,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Legitimate,train
TX002002,AC00332,REC-0026,D000301,M051,train,73.0,431.22,6505.98,129.0,1.0,0.0662805603460201,6.068934717874881,6074.759999999999,13503.694722222222,8,0,0,0,0,0,0,0,0.4623363973903449,9,9,4,8,23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0,,Auto-Approved,0.0784,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002003,AC00245,REC-0272,D000630,M076,train,55.0,178.55,7568.4,67.0,1.0,0.0235915120765287,5.190453720672092,7389.849999999999,7791.930833333333,8,0,0,0,0,0,0,0,-0.4065393109146347,11,13,4,5,21,4.0,551.73,4.0,10.0,12.0,3.0,4.0,20.0,0,,Cleared,0.1859,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX002004,AC00388,REC-0116,D000334,M091,train,18.0,248.76,546.46,56.0,1.0,0.4552208761848991,5.520500456767122,297.70000000000005,12711.904166666667,8,0,0,0,0,0,0,0,-0.1651027989421306,12,12,6,6,30,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0,,Auto-Approved,0.2613,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Legitimate,train
TX002005,AC00008,REC-0120,D000539,M060,validation,23.0,76.16,1072.25,99.0,1.0,0.0710282117043599,4.345881188037528,996.09,8367.443055555555,8,0,0,0,0,0,0,1,-0.7586356570314942,8,8,4,2,31,0.0,0.0,0.0,7.0,7.0,2.0,1.0,40.0,0,,Auto-Approved,0.2999,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX002006,AC00066,REC-0027,D000646,M062,validation,69.0,347.25,7273.55,250.0,1.0,0.0477414742457259,5.852920612659915,6926.3,15445.3025,8,0,0,0,0,0,0,0,0.1735823180521997,12,12,4,4,29,0.0,0.0,0.0,6.0,6.0,2.0,0.0,20.0,0,,Auto-Approved,0.2031,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002007,AC00227,REC-0052,D000101,M008,train,57.0,28.04,11197.54,146.0,1.0,0.0025041214409593,3.3686741899565957,11169.5,15063.585555555555,8,0,0,0,0,0,0,0,-0.9241095917433144,9,9,6,2,21,4.0,1614.84,4.0,8.0,8.0,5.0,1.0,20.0,0,,Auto-Approved,0.1726,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002008,AC00352,REC-0212,D000232,M086,train,19.0,325.98,782.35,277.0,1.0,0.4166677318335783,5.789899006947267,456.37,11343.16222222222,8,0,0,0,0,0,0,0,0.100439537683945,10,10,7,9,21,0.0,0.0,0.0,3.0,3.0,4.0,2.0,30.0,0,,Auto-Approved,0.2272,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002009,AC00481,REC-0170,D000617,M083,train,76.0,249.56,4444.95,246.0,1.0,0.0561446135502086,5.523698412802438,4195.389999999999,8392.100833333334,8,0,0,0,0,0,0,0,-0.1623517775836631,12,12,5,2,22,3.0,358.38000000000005,3.0,9.0,9.0,3.0,1.0,30.0,0,,Auto-Approved,0.2847,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002010,AC00341,REC-0242,D000574,M042,train,56.0,17.43,10658.88,33.0,1.0,0.001635256237053,2.913979771681732,10641.45,14871.782777777778,8,0,0,0,0,0,0,0,-0.9605950125099896,7,7,7,4,29,1.0,184.56,1.0,3.0,3.0,1.0,0.0,20.0,0,,Auto-Approved,0.1906,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002011,AC00065,REC-0052,D000145,M005,train,26.0,198.01,250.93,40.0,1.0,0.7891045311441437,5.293355074718222,52.920000000000016,13430.391111111112,8,0,0,0,0,0,0,0,-0.3396207163699128,9,9,4,6,31,2.0,325.47,2.0,3.0,3.0,2.0,4.0,30.0,0,,Auto-Approved,0.2234,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX002012,AC00248,REC-0071,D000580,M091,train,23.0,585.58,1729.02,55.0,1.0,0.338677401071127,6.374309061178613,1143.44,10239.926666666666,8,0,0,0,0,0,0,0,0.9931459685066496,13,13,1,5,30,4.0,1430.77,4.0,4.0,4.0,0.0,1.0,20.0,0,,Auto-Approved,0.2194,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX002013,AC00177,REC-0003,D000107,M024,validation,27.0,434.67,1298.13,124.0,1.0,0.3348431975225902,6.076885076036254,863.46,8029.618611111111,8,0,0,0,0,0,0,0,0.474200176998736,3,3,2,4,20,5.0,1141.64,5.0,1.0,1.0,1.0,1.0,0.0,0,,Cleared,0.0315,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX002014,AC00139,REC-0282,D000167,M040,test,27.0,510.7,5828.48,294.0,1.0,0.0876214724936861,6.237738515811046,5317.78,12375.541666666666,8,0,0,0,0,0,0,0,0.7356503693540911,10,10,3,5,26,1.0,119.61,1.0,2.0,2.0,0.0,0.0,20.0,0,,Cleared,0.1747,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Legitimate,train
TX002015,AC00252,REC-0081,D000302,M047,test,74.0,331.98,7600.99,12.0,1.0,0.0436758895880668,5.808082428116706,7269.01,10407.490277777775,8,0,0,0,0,1,0,0,0.1210721978724513,10,10,4,5,28,0.0,0.0,0.0,7.0,7.0,3.0,2.0,45.0,0,,Auto-Approved,0.4148,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Legitimate,train
TX002016,AC00286,REC-0209,D000631,M070,train,56.0,199.54,9603.73,268.0,1.0,0.0207773438028765,5.301013728095779,9404.19,9374.771111111111,8,0,0,0,0,0,0,0,-0.3343593880218437,9,9,6,5,32,4.0,297.27000000000004,4.0,6.0,6.0,4.0,2.0,20.0,0,,Auto-Approved,0.179,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002017,AC00001,REC-0244,D000492,M003,train,59.0,212.97,4180.4,178.0,1.0,0.0509448856568749,5.36583581827886,3967.43,8535.235555555555,8,0,0,0,0,0,0,0,-0.2881766169665705,9,9,1,5,25,0.0,0.0,0.0,5.0,5.0,0.0,2.0,10.0,0,,Auto-Approved,0.0943,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002018,AC00453,REC-0245,D000203,M038,validation,23.0,270.56,1268.44,139.0,1.0,0.213301378070701,5.604183109433446,997.88,15015.175833333333,8,0,0,0,0,0,0,0,-0.0901374669238911,5,5,9,5,31,4.0,1248.35,4.0,1.0,1.0,2.0,1.0,20.0,0,,Auto-Approved,0.1585,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002019,AC00291,REC-0103,D000484,M015,validation,26.0,306.37,9609.67,120.0,1.0,0.0318814277701523,5.728052233628939,9303.3,11893.693055555555,8,0,0,0,0,0,0,0,0.0330051266345103,9,9,7,3,32,2.0,95.69,2.0,2.0,2.0,0.0,0.0,20.0,0,,Auto-Approved,0.1895,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002020,AC00113,REC-0148,D000534,M065,train,38.0,643.02,11989.39,85.0,1.0,0.0536324199980149,6.46772978152275,11346.37,9566.328333333331,8,0,0,0,0,0,0,0,1.190669302044616,13,13,4,5,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,,Cleared,0.1869,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002021,AC00390,REC-0165,D000440,M090,validation,47.0,98.48,9538.92,12.0,1.0,0.0103240199100107,4.599956618935204,9440.44,15038.946666666669,8,0,0,0,0,1,0,0,-0.6818821611302508,8,8,4,3,24,4.0,402.14,4.0,6.0,6.0,3.0,1.0,35.0,0,,Cleared,0.2954,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Legitimate,train
TX002022,AC00345,REC-0147,D000299,M030,test,36.0,889.01,4826.88,169.0,1.0,0.1841790141872182,6.791232698618119,3937.87,10382.271111111111,8,0,0,0,0,0,0,0,2.036573982006392,12,12,4,5,26,8.0,1938.24,8.0,9.0,9.0,3.0,1.0,20.0,0,,Cleared,0.1553,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX002023,AC00011,REC-0031,D000159,M001,test,27.0,537.86,293.06,134.0,1.0,1.8353238244728045,6.2894557969109135,-244.8,9879.418333333331,8,0,0,0,1,0,0,0,0.8290475444740629,10,10,5,5,31,2.0,764.8199999999999,2.0,3.0,3.0,1.0,3.0,65.0,0,,Auto-Approved,0.5382,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002024,AC00106,REC-0046,D000616,M025,test,25.0,241.18,1445.53,162.0,1.0,0.1668453785116877,5.48968125132622,1204.35,12565.628055555557,8,0,0,0,0,0,0,0,-0.1911687263136101,3,3,5,2,31,1.0,305.0,1.0,0.0,0.0,0.0,0.0,10.0,0,,Auto-Approved,0.0933,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,test
TX002025,AC00087,REC-0294,D000544,M074,validation,64.0,130.54,11204.62,94.0,1.0,0.0116505512904498,4.879310987873205,11074.08,13886.820555555556,8,0,0,0,0,0,0,0,-0.5716349801896657,9,9,3,10,27,5.0,835.34,5.0,6.0,6.0,2.0,5.0,10.0,0,,Auto-Approved,0.0617,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002026,AC00441,REC-0119,D000400,M033,train,20.0,800.29,693.4,84.0,1.0,1.1541534467839631,6.686222928985698,-106.89,8055.770833333333,8,0,0,0,1,0,0,0,1.7314857133523458,7,7,3,1,27,4.0,1056.15,4.0,5.0,5.0,2.0,0.0,45.0,0,,Auto-Approved,0.3382,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002027,AC00069,REC-0274,D000462,M046,test,57.0,8.81,13523.65,165.0,1.0,0.0006514513463451,2.283402273577272,13514.84,12759.202777777778,8,0,0,0,0,0,0,0,-0.9902372676474768,8,8,3,7,27,4.0,1279.98,4.0,5.0,5.0,1.0,4.0,10.0,0,,Auto-Approved,0.1091,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002028,AC00020,REC-0020,D000700,M021,validation,20.0,28.52,662.51,163.0,1.0,0.0430484068165008,3.385067999732272,633.99,12495.237777777778,8,0,0,0,0,0,0,0,-0.922458978928234,9,9,5,5,23,5.0,2522.16,5.0,1.0,1.0,2.0,1.0,20.0,0,,Auto-Approved,0.11,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,validation
TX002029,AC00172,REC-0090,D000363,M021,test,23.0,431.31,342.73,99.0,1.0,1.2584541767572142,6.0691429234902445,-88.57999999999998,13263.853611111112,8,0,0,0,1,0,0,0,0.4626458872931724,11,11,3,2,23,1.0,870.3,1.0,4.0,4.0,1.0,0.0,55.0,0,,Auto-Approved,0.4601,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
TX002030,AC00237,REC-0214,D000413,M025,train,47.0,885.33,7764.16,59.0,1.0,0.1140277892263941,6.787089341755503,6878.83,10549.470277777778,8,0,0,0,0,0,0,0,2.0239192837574413,7,7,7,3,31,4.0,944.32,4.0,3.0,3.0,5.0,1.0,20.0,0,,Auto-Approved,0.163,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Legitimate,train
