EdgeID,Source,Target,SourceType,TargetType,EdgeType,TransactionID,TransactionDate,TransactionAmount,Channel,Location,BPS_RegionCode,IsFraud,FraudType,RiskScore,RuleRiskScore,Split
E-TX002437-USES_DEVICE,ACC:AC00046,DEV:D000565,Account,Device,USES_DEVICE,TX002437,2024-11-04 8:11:10,942.7,Online,Malang,3573,0,None,0.2304,30.0,train
E-TX002437-USES_IP,ACC:AC00046,IP:1.198.76.182,Account,IP,USES_IP,TX002437,2024-11-04 8:11:10,942.7,Online,Malang,3573,0,None,0.2304,30.0,train
E-TX002437-PAYS_MERCHANT,ACC:AC00046,MER:M048,Account,Merchant,PAYS_MERCHANT,TX002437,2024-11-04 8:11:10,942.7,Online,Malang,3573,0,None,0.2304,30.0,train
E-TX002437-LOCATED_IN,ACC:AC00046,GEO:3573,Account,GeoRegion,LOCATED_IN,TX002437,2024-11-04 8:11:10,942.7,Online,Malang,3573,0,None,0.2304,30.0,train
E-TX002437-RECEIVES_IN_REGION,REC:REC-0072,GEO:3573,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002437,2024-11-04 8:11:10,942.7,Online,Malang,3573,0,None,0.2304,30.0,train
E-TX002438-TRANSFER_TO,ACC:AC00298,REC:REC-0041,Account,RecipientAccount,TRANSFER_TO,TX002438,2024-11-04 8:08:42,116.33,Branch,Jakarta Utara,3175,0,None,0.5019,60.0,test
E-TX002438-USES_DEVICE,ACC:AC00298,DEV:D000391,Account,Device,USES_DEVICE,TX002438,2024-11-04 8:08:42,116.33,Branch,Jakarta Utara,3175,0,None,0.5019,60.0,test
E-TX002438-USES_IP,ACC:AC00298,IP:173.135.78.201,Account,IP,USES_IP,TX002438,2024-11-04 8:08:42,116.33,Branch,Jakarta Utara,3175,0,None,0.5019,60.0,test
E-TX002438-PAYS_MERCHANT,ACC:AC00298,MER:M090,Account,Merchant,PAYS_MERCHANT,TX002438,2024-11-04 8:08:42,116.33,Branch,Jakarta Utara,3175,0,None,0.5019,60.0,test
E-TX002438-LOCATED_IN,ACC:AC00298,GEO:3175,Account,GeoRegion,LOCATED_IN,TX002438,2024-11-04 8:08:42,116.33,Branch,Jakarta Utara,3175,0,None,0.5019,60.0,test
E-TX002438-RECEIVES_IN_REGION,REC:REC-0041,GEO:3175,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002438,2024-11-04 8:08:42,116.33,Branch,Jakarta Utara,3175,0,None,0.5019,60.0,test
E-TX002439-TRANSFER_TO,ACC:AC00432,REC:REC-0257,Account,RecipientAccount,TRANSFER_TO,TX002439,2024-11-04 8:07:22,537.71,Online,Semarang,3374,0,None,0.1999,20.0,train
E-TX002439-USES_DEVICE,ACC:AC00432,DEV:D000073,Account,Device,USES_DEVICE,TX002439,2024-11-04 8:07:22,537.71,Online,Semarang,3374,0,None,0.1999,20.0,train
E-TX002439-USES_IP,ACC:AC00432,IP:146.69.70.214,Account,IP,USES_IP,TX002439,2024-11-04 8:07:22,537.71,Online,Semarang,3374,0,None,0.1999,20.0,train
E-TX002439-PAYS_MERCHANT,ACC:AC00432,MER:M078,Account,Merchant,PAYS_MERCHANT,TX002439,2024-11-04 8:07:22,537.71,Online,Semarang,3374,0,None,0.1999,20.0,train
E-TX002439-LOCATED_IN,ACC:AC00432,GEO:3374,Account,GeoRegion,LOCATED_IN,TX002439,2024-11-04 8:07:22,537.71,Online,Semarang,3374,0,None,0.1999,20.0,train
E-TX002439-RECEIVES_IN_REGION,REC:REC-0257,GEO:3374,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002439,2024-11-04 8:07:22,537.71,Online,Semarang,3374,0,None,0.1999,20.0,train
E-TX002440-TRANSFER_TO,ACC:AC00439,REC:REC-0178,Account,RecipientAccount,TRANSFER_TO,TX002440,2024-11-04 8:10:25,538.17,Branch,Bekasi,3275,0,None,0.1718,20.0,test
E-TX002440-USES_DEVICE,ACC:AC00439,DEV:D000430,Account,Device,USES_DEVICE,TX002440,2024-11-04 8:10:25,538.17,Branch,Bekasi,3275,0,None,0.1718,20.0,test
E-TX002440-USES_IP,ACC:AC00439,IP:116.44.12.250,Account,IP,USES_IP,TX002440,2024-11-04 8:10:25,538.17,Branch,Bekasi,3275,0,None,0.1718,20.0,test
E-TX002440-PAYS_MERCHANT,ACC:AC00439,MER:M055,Account,Merchant,PAYS_MERCHANT,TX002440,2024-11-04 8:10:25,538.17,Branch,Bekasi,3275,0,None,0.1718,20.0,test
E-TX002440-LOCATED_IN,ACC:AC00439,GEO:3275,Account,GeoRegion,LOCATED_IN,TX002440,2024-11-04 8:10:25,538.17,Branch,Bekasi,3275,0,None,0.1718,20.0,test
E-TX002440-RECEIVES_IN_REGION,REC:REC-0178,GEO:3275,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002440,2024-11-04 8:10:25,538.17,Branch,Bekasi,3275,0,None,0.1718,20.0,test
E-TX002441-TRANSFER_TO,ACC:AC00407,REC:REC-0028,Account,RecipientAccount,TRANSFER_TO,TX002441,2024-11-04 8:09:38,219.44,Online,Bekasi,3275,0,None,0.1768,20.0,test
E-TX002441-USES_DEVICE,ACC:AC00407,DEV:D000685,Account,Device,USES_DEVICE,TX002441,2024-11-04 8:09:38,219.44,Online,Bekasi,3275,0,None,0.1768,20.0,test
E-TX002441-USES_IP,ACC:AC00407,IP:60.89.202.192,Account,IP,USES_IP,TX002441,2024-11-04 8:09:38,219.44,Online,Bekasi,3275,0,None,0.1768,20.0,test
E-TX002441-PAYS_MERCHANT,ACC:AC00407,MER:M003,Account,Merchant,PAYS_MERCHANT,TX002441,2024-11-04 8:09:38,219.44,Online,Bekasi,3275,0,None,0.1768,20.0,test
E-TX002441-LOCATED_IN,ACC:AC00407,GEO:3275,Account,GeoRegion,LOCATED_IN,TX002441,2024-11-04 8:09:38,219.44,Online,Bekasi,3275,0,None,0.1768,20.0,test
E-TX002441-RECEIVES_IN_REGION,REC:REC-0028,GEO:3275,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002441,2024-11-04 8:09:38,219.44,Online,Bekasi,3275,0,None,0.1768,20.0,test
E-TX002442-TRANSFER_TO,ACC:AC_UNK_019,REC:REC-0051,Account,RecipientAccount,TRANSFER_TO,TX002442,2024-11-04 8:12:02,61.62,Online,Padang,1371,0,None,0.1893,20.0,train
E-TX002442-USES_DEVICE,ACC:AC_UNK_019,DEV:D000134,Account,Device,USES_DEVICE,TX002442,2024-11-04 8:12:02,61.62,Online,Padang,1371,0,None,0.1893,20.0,train
E-TX002442-USES_IP,ACC:AC_UNK_019,IP:93.218.115.132,Account,IP,USES_IP,TX002442,2024-11-04 8:12:02,61.62,Online,Padang,1371,0,None,0.1893,20.0,train
E-TX002442-PAYS_MERCHANT,ACC:AC_UNK_019,MER:M066,Account,Merchant,PAYS_MERCHANT,TX002442,2024-11-04 8:12:02,61.62,Online,Padang,1371,0,None,0.1893,20.0,train
E-TX002442-LOCATED_IN,ACC:AC_UNK_019,GEO:1371,Account,GeoRegion,LOCATED_IN,TX002442,2024-11-04 8:12:02,61.62,Online,Padang,1371,0,None,0.1893,20.0,train
E-TX002442-RECEIVES_IN_REGION,REC:REC-0051,GEO:1371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002442,2024-11-04 8:12:02,61.62,Online,Padang,1371,0,None,0.1893,20.0,train
E-TX002443-TRANSFER_TO,ACC:AC00079,REC:REC-0224,Account,RecipientAccount,TRANSFER_TO,TX002443,2024-11-04 8:06:39,58.77,Online,Banjarmasin,6371,0,None,0.1507,20.0,train
E-TX002443-USES_DEVICE,ACC:AC00079,DEV:D000238,Account,Device,USES_DEVICE,TX002443,2024-11-04 8:06:39,58.77,Online,Banjarmasin,6371,0,None,0.1507,20.0,train
E-TX002443-USES_IP,ACC:AC00079,IP:137.135.250.168,Account,IP,USES_IP,TX002443,2024-11-04 8:06:39,58.77,Online,Banjarmasin,6371,0,None,0.1507,20.0,train
E-TX002443-PAYS_MERCHANT,ACC:AC00079,MER:M036,Account,Merchant,PAYS_MERCHANT,TX002443,2024-11-04 8:06:39,58.77,Online,Banjarmasin,6371,0,None,0.1507,20.0,train
E-TX002443-LOCATED_IN,ACC:AC00079,GEO:6371,Account,GeoRegion,LOCATED_IN,TX002443,2024-11-04 8:06:39,58.77,Online,Banjarmasin,6371,0,None,0.1507,20.0,train
E-TX002443-RECEIVES_IN_REGION,REC:REC-0224,GEO:6371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002443,2024-11-04 8:06:39,58.77,Online,Banjarmasin,6371,0,None,0.1507,20.0,train
E-TX002444-TRANSFER_TO,ACC:AC00356,REC:REC-0119,Account,RecipientAccount,TRANSFER_TO,TX002444,2024-11-04 8:12:13,538.13,ATM,Medan,1275,0,None,0.1935,20.0,train
E-TX002444-USES_DEVICE,ACC:AC00356,DEV:D000407,Account,Device,USES_DEVICE,TX002444,2024-11-04 8:12:13,538.13,ATM,Medan,1275,0,None,0.1935,20.0,train
E-TX002444-USES_IP,ACC:AC00356,IP:32.169.88.41,Account,IP,USES_IP,TX002444,2024-11-04 8:12:13,538.13,ATM,Medan,1275,0,None,0.1935,20.0,train
E-TX002444-PAYS_MERCHANT,ACC:AC00356,MER:M045,Account,Merchant,PAYS_MERCHANT,TX002444,2024-11-04 8:12:13,538.13,ATM,Medan,1275,0,None,0.1935,20.0,train
E-TX002444-LOCATED_IN,ACC:AC00356,GEO:1275,Account,GeoRegion,LOCATED_IN,TX002444,2024-11-04 8:12:13,538.13,ATM,Medan,1275,0,None,0.1935,20.0,train
E-TX002444-RECEIVES_IN_REGION,REC:REC-0119,GEO:1275,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002444,2024-11-04 8:12:13,538.13,ATM,Medan,1275,0,None,0.1935,20.0,train
E-TX002445-TRANSFER_TO,ACC:AC00269,REC:REC-0039,Account,RecipientAccount,TRANSFER_TO,TX002445,2024-11-04 8:06:55,177.05,Branch,Ambon,8171,0,None,0.4355,50.0,train
E-TX002445-USES_DEVICE,ACC:AC00269,DEV:D000603,Account,Device,USES_DEVICE,TX002445,2024-11-04 8:06:55,177.05,Branch,Ambon,8171,0,None,0.4355,50.0,train
E-TX002445-USES_IP,ACC:AC00269,IP:0.0.0.0,Account,IP,USES_IP,TX002445,2024-11-04 8:06:55,177.05,Branch,Ambon,8171,0,None,0.4355,50.0,train
E-TX002445-PAYS_MERCHANT,ACC:AC00269,MER:M060,Account,Merchant,PAYS_MERCHANT,TX002445,2024-11-04 8:06:55,177.05,Branch,Ambon,8171,0,None,0.4355,50.0,train
E-TX002445-LOCATED_IN,ACC:AC00269,GEO:8171,Account,GeoRegion,LOCATED_IN,TX002445,2024-11-04 8:06:55,177.05,Branch,Ambon,8171,0,None,0.4355,50.0,train
E-TX002445-RECEIVES_IN_REGION,REC:REC-0039,GEO:8171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002445,2024-11-04 8:06:55,177.05,Branch,Ambon,8171,0,None,0.4355,50.0,train
E-TX002446-TRANSFER_TO,ACC:AC00439,REC:REC-0175,Account,RecipientAccount,TRANSFER_TO,TX002446,2024-11-04 8:09:32,403.01,Online,Bekasi,3275,0,None,0.3201,30.0,train
E-TX002446-USES_DEVICE,ACC:AC00439,DEV:D000677,Account,Device,USES_DEVICE,TX002446,2024-11-04 8:09:32,403.01,Online,Bekasi,3275,0,None,0.3201,30.0,train
E-TX002446-USES_IP,ACC:AC00439,IP:223.32.70.156,Account,IP,USES_IP,TX002446,2024-11-04 8:09:32,403.01,Online,Bekasi,3275,0,None,0.3201,30.0,train
E-TX002446-PAYS_MERCHANT,ACC:AC00439,MER:M029,Account,Merchant,PAYS_MERCHANT,TX002446,2024-11-04 8:09:32,403.01,Online,Bekasi,3275,0,None,0.3201,30.0,train
E-TX002446-LOCATED_IN,ACC:AC00439,GEO:3275,Account,GeoRegion,LOCATED_IN,TX002446,2024-11-04 8:09:32,403.01,Online,Bekasi,3275,0,None,0.3201,30.0,train
E-TX002446-RECEIVES_IN_REGION,REC:REC-0175,GEO:3275,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002446,2024-11-04 8:09:32,403.01,Online,Bekasi,3275,0,None,0.3201,30.0,train
E-TX002447-TRANSFER_TO,ACC:AC00014,REC:REC-0204,Account,RecipientAccount,TRANSFER_TO,TX002447,2024-11-04 8:11:25,719.76,Branch,Pontianak,6171,0,None,0.5256,65.0,validation
E-TX002447-USES_DEVICE,ACC:AC00014,DEV:D000548,Account,Device,USES_DEVICE,TX002447,2024-11-04 8:11:25,719.76,Branch,Pontianak,6171,0,None,0.5256,65.0,validation
E-TX002447-USES_IP,ACC:AC00014,IP:161.25.82.11,Account,IP,USES_IP,TX002447,2024-11-04 8:11:25,719.76,Branch,Pontianak,6171,0,None,0.5256,65.0,validation
E-TX002447-PAYS_MERCHANT,ACC:AC00014,MER:M038,Account,Merchant,PAYS_MERCHANT,TX002447,2024-11-04 8:11:25,719.76,Branch,Pontianak,6171,0,None,0.5256,65.0,validation
E-TX002447-LOCATED_IN,ACC:AC00014,GEO:6171,Account,GeoRegion,LOCATED_IN,TX002447,2024-11-04 8:11:25,719.76,Branch,Pontianak,6171,0,None,0.5256,65.0,validation
E-TX002447-RECEIVES_IN_REGION,REC:REC-0204,GEO:6171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002447,2024-11-04 8:11:25,719.76,Branch,Pontianak,6171,0,None,0.5256,65.0,validation
E-TX002448-TRANSFER_TO,ACC:AC00140,REC:REC-0168,Account,RecipientAccount,TRANSFER_TO,TX002448,2024-11-04 8:07:56,163.22,Online,Padang,1371,0,None,0.2435,30.0,validation
E-TX002448-USES_DEVICE,ACC:AC00140,DEV:D000193,Account,Device,USES_DEVICE,TX002448,2024-11-04 8:07:56,163.22,Online,Padang,1371,0,None,0.2435,30.0,validation
E-TX002448-USES_IP,ACC:AC00140,IP:186.54.68.246,Account,IP,USES_IP,TX002448,2024-11-04 8:07:56,163.22,Online,Padang,1371,0,None,0.2435,30.0,validation
E-TX002448-PAYS_MERCHANT,ACC:AC00140,MER:M029,Account,Merchant,PAYS_MERCHANT,TX002448,2024-11-04 8:07:56,163.22,Online,Padang,1371,0,None,0.2435,30.0,validation
E-TX002448-LOCATED_IN,ACC:AC00140,GEO:1371,Account,GeoRegion,LOCATED_IN,TX002448,2024-11-04 8:07:56,163.22,Online,Padang,1371,0,None,0.2435,30.0,validation
E-TX002448-RECEIVES_IN_REGION,REC:REC-0168,GEO:1371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002448,2024-11-04 8:07:56,163.22,Online,Padang,1371,0,None,0.2435,30.0,validation
E-TX002449-TRANSFER_TO,ACC:AC00460,REC:REC-0016,Account,RecipientAccount,TRANSFER_TO,TX002449,2024-11-04 8:10:22,242.85,Online,Medan,1275,0,None,0.1142,10.0,validation
E-TX002449-USES_DEVICE,ACC:AC00460,DEV:D000068,Account,Device,USES_DEVICE,TX002449,2024-11-04 8:10:22,242.85,Online,Medan,1275,0,None,0.1142,10.0,validation
E-TX002449-USES_IP,ACC:AC00460,IP:124.6.134.78,Account,IP,USES_IP,TX002449,2024-11-04 8:10:22,242.85,Online,Medan,1275,0,None,0.1142,10.0,validation
E-TX002449-PAYS_MERCHANT,ACC:AC00460,MER:M036,Account,Merchant,PAYS_MERCHANT,TX002449,2024-11-04 8:10:22,242.85,Online,Medan,1275,0,None,0.1142,10.0,validation
E-TX002449-LOCATED_IN,ACC:AC00460,GEO:1275,Account,GeoRegion,LOCATED_IN,TX002449,2024-11-04 8:10:22,242.85,Online,Medan,1275,0,None,0.1142,10.0,validation
E-TX002449-RECEIVES_IN_REGION,REC:REC-0016,GEO:1275,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002449,2024-11-04 8:10:22,242.85,Online,Medan,1275,0,None,0.1142,10.0,validation
E-TX002450-TRANSFER_TO,ACC:AC00494,REC:REC-0140,Account,RecipientAccount,TRANSFER_TO,TX002450,2024-11-04 8:09:36,291.22,Online,Makassar,7371,0,None,0.1955,20.0,train
E-TX002450-USES_DEVICE,ACC:AC00494,DEV:D000555,Account,Device,USES_DEVICE,TX002450,2024-11-04 8:09:36,291.22,Online,Makassar,7371,0,None,0.1955,20.0,train
E-TX002450-USES_IP,ACC:AC00494,IP:174.61.77.54,Account,IP,USES_IP,TX002450,2024-11-04 8:09:36,291.22,Online,Makassar,7371,0,None,0.1955,20.0,train
E-TX002450-PAYS_MERCHANT,ACC:AC00494,MER:M095,Account,Merchant,PAYS_MERCHANT,TX002450,2024-11-04 8:09:36,291.22,Online,Makassar,7371,0,None,0.1955,20.0,train
E-TX002450-LOCATED_IN,ACC:AC00494,GEO:7371,Account,GeoRegion,LOCATED_IN,TX002450,2024-11-04 8:09:36,291.22,Online,Makassar,7371,0,None,0.1955,20.0,train
E-TX002450-RECEIVES_IN_REGION,REC:REC-0140,GEO:7371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002450,2024-11-04 8:09:36,291.22,Online,Makassar,7371,0,None,0.1955,20.0,train
E-TX002451-TRANSFER_TO,ACC:AC00325,REC:REC-0231,Account,RecipientAccount,TRANSFER_TO,TX002451,2024-11-04 8:08:50,56.52,ATM,Surabaya,3578,0,None,0.1616,20.0,test
E-TX002451-USES_DEVICE,ACC:AC00325,DEV:D000146,Account,Device,USES_DEVICE,TX002451,2024-11-04 8:08:50,56.52,ATM,Surabaya,3578,0,None,0.1616,20.0,test
E-TX002451-USES_IP,ACC:AC00325,IP:156.134.123.253,Account,IP,USES_IP,TX002451,2024-11-04 8:08:50,56.52,ATM,Surabaya,3578,0,None,0.1616,20.0,test
E-TX002451-PAYS_MERCHANT,ACC:AC00325,MER:M077,Account,Merchant,PAYS_MERCHANT,TX002451,2024-11-04 8:08:50,56.52,ATM,Surabaya,3578,0,None,0.1616,20.0,test
E-TX002451-LOCATED_IN,ACC:AC00325,GEO:3578,Account,GeoRegion,LOCATED_IN,TX002451,2024-11-04 8:08:50,56.52,ATM,Surabaya,3578,0,None,0.1616,20.0,test
E-TX002451-RECEIVES_IN_REGION,REC:REC-0231,GEO:3578,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002451,2024-11-04 8:08:50,56.52,ATM,Surabaya,3578,0,None,0.1616,20.0,test
E-TX002452-TRANSFER_TO,ACC:AC00150,REC:REC-0252,Account,RecipientAccount,TRANSFER_TO,TX002452,2024-11-04 8:06:59,195.8,Online,Mataram,5271,0,None,0.0849,10.0,train
E-TX002452-USES_DEVICE,ACC:AC00150,DEV:D000511,Account,Device,USES_DEVICE,TX002452,2024-11-04 8:06:59,195.8,Online,Mataram,5271,0,None,0.0849,10.0,train
E-TX002452-USES_IP,ACC:AC00150,IP:82.75.200.117,Account,IP,USES_IP,TX002452,2024-11-04 8:06:59,195.8,Online,Mataram,5271,0,None,0.0849,10.0,train
E-TX002452-PAYS_MERCHANT,ACC:AC00150,MER:M052,Account,Merchant,PAYS_MERCHANT,TX002452,2024-11-04 8:06:59,195.8,Online,Mataram,5271,0,None,0.0849,10.0,train
E-TX002452-LOCATED_IN,ACC:AC00150,GEO:5271,Account,GeoRegion,LOCATED_IN,TX002452,2024-11-04 8:06:59,195.8,Online,Mataram,5271,0,None,0.0849,10.0,train
E-TX002452-RECEIVES_IN_REGION,REC:REC-0252,GEO:5271,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002452,2024-11-04 8:06:59,195.8,Online,Mataram,5271,0,None,0.0849,10.0,train
E-TX002453-TRANSFER_TO,ACC:AC00242,REC:REC-0117,Account,RecipientAccount,TRANSFER_TO,TX002453,2024-11-04 8:10:58,66.76,Branch,Bogor,3271,0,None,0.1885,20.0,train
E-TX002453-USES_DEVICE,ACC:AC00242,DEV:D000670,Account,Device,USES_DEVICE,TX002453,2024-11-04 8:10:58,66.76,Branch,Bogor,3271,0,None,0.1885,20.0,train
E-TX002453-USES_IP,ACC:AC00242,IP:97.106.5.76,Account,IP,USES_IP,TX002453,2024-11-04 8:10:58,66.76,Branch,Bogor,3271,0,None,0.1885,20.0,train
E-TX002453-PAYS_MERCHANT,ACC:AC00242,MER:M004,Account,Merchant,PAYS_MERCHANT,TX002453,2024-11-04 8:10:58,66.76,Branch,Bogor,3271,0,None,0.1885,20.0,train
E-TX002453-LOCATED_IN,ACC:AC00242,GEO:3271,Account,GeoRegion,LOCATED_IN,TX002453,2024-11-04 8:10:58,66.76,Branch,Bogor,3271,0,None,0.1885,20.0,train
E-TX002453-RECEIVES_IN_REGION,REC:REC-0117,GEO:3271,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002453,2024-11-04 8:10:58,66.76,Branch,Bogor,3271,0,None,0.1885,20.0,train
E-TX002454-TRANSFER_TO,ACC:AC00222,REC:REC-0183,Account,RecipientAccount,TRANSFER_TO,TX002454,2024-11-04 8:10:27,190.9,Online,Medan,1275,0,None,0.2743,35.0,test
E-TX002454-USES_DEVICE,ACC:AC00222,DEV:D000390,Account,Device,USES_DEVICE,TX002454,2024-11-04 8:10:27,190.9,Online,Medan,1275,0,None,0.2743,35.0,test
E-TX002454-USES_IP,ACC:AC00222,IP:42.61.10.112,Account,IP,USES_IP,TX002454,2024-11-04 8:10:27,190.9,Online,Medan,1275,0,None,0.2743,35.0,test
E-TX002454-PAYS_MERCHANT,ACC:AC00222,MER:M002,Account,Merchant,PAYS_MERCHANT,TX002454,2024-11-04 8:10:27,190.9,Online,Medan,1275,0,None,0.2743,35.0,test
E-TX002454-LOCATED_IN,ACC:AC00222,GEO:1275,Account,GeoRegion,LOCATED_IN,TX002454,2024-11-04 8:10:27,190.9,Online,Medan,1275,0,None,0.2743,35.0,test
E-TX002454-RECEIVES_IN_REGION,REC:REC-0183,GEO:1275,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002454,2024-11-04 8:10:27,190.9,Online,Medan,1275,0,None,0.2743,35.0,test
E-TX002455-TRANSFER_TO,ACC:AC00170,REC:REC-0284,Account,RecipientAccount,TRANSFER_TO,TX002455,2024-11-04 8:10:43,106.99,Branch,Surabaya,3578,0,None,0.1647,20.0,test
E-TX002455-USES_DEVICE,ACC:AC00170,DEV:D000092,Account,Device,USES_DEVICE,TX002455,2024-11-04 8:10:43,106.99,Branch,Surabaya,3578,0,None,0.1647,20.0,test
E-TX002455-USES_IP,ACC:AC00170,IP:193.190.29.63,Account,IP,USES_IP,TX002455,2024-11-04 8:10:43,106.99,Branch,Surabaya,3578,0,None,0.1647,20.0,test
E-TX002455-PAYS_MERCHANT,ACC:AC00170,MER:M078,Account,Merchant,PAYS_MERCHANT,TX002455,2024-11-04 8:10:43,106.99,Branch,Surabaya,3578,0,None,0.1647,20.0,test
E-TX002455-LOCATED_IN,ACC:AC00170,GEO:3578,Account,GeoRegion,LOCATED_IN,TX002455,2024-11-04 8:10:43,106.99,Branch,Surabaya,3578,0,None,0.1647,20.0,test
E-TX002455-RECEIVES_IN_REGION,REC:REC-0284,GEO:3578,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002455,2024-11-04 8:10:43,106.99,Branch,Surabaya,3578,0,None,0.1647,20.0,test
E-TX002456-TRANSFER_TO,ACC:AC00043,REC:REC-0193,Account,RecipientAccount,TRANSFER_TO,TX002456,2024-11-04 8:12:08,655.81,ATM,Surabaya,3578,0,None,0.0972,10.0,train
E-TX002456-USES_DEVICE,ACC:AC00043,DEV:D000567,Account,Device,USES_DEVICE,TX002456,2024-11-04 8:12:08,655.81,ATM,Surabaya,3578,0,None,0.0972,10.0,train
E-TX002456-USES_IP,ACC:AC00043,IP:86.83.61.143,Account,IP,USES_IP,TX002456,2024-11-04 8:12:08,655.81,ATM,Surabaya,3578,0,None,0.0972,10.0,train
E-TX002456-PAYS_MERCHANT,ACC:AC00043,MER:M044,Account,Merchant,PAYS_MERCHANT,TX002456,2024-11-04 8:12:08,655.81,ATM,Surabaya,3578,0,None,0.0972,10.0,train
E-TX002456-LOCATED_IN,ACC:AC00043,GEO:3578,Account,GeoRegion,LOCATED_IN,TX002456,2024-11-04 8:12:08,655.81,ATM,Surabaya,3578,0,None,0.0972,10.0,train
E-TX002456-RECEIVES_IN_REGION,REC:REC-0193,GEO:3578,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002456,2024-11-04 8:12:08,655.81,ATM,Surabaya,3578,0,None,0.0972,10.0,train
E-TX002457-TRANSFER_TO,ACC:AC00487,REC:REC-0222,Account,RecipientAccount,TRANSFER_TO,TX002457,2024-11-04 8:11:33,107.1,Online,Ambon,8171,0,None,0.1999,20.0,validation
E-TX002457-USES_DEVICE,ACC:AC00487,DEV:D000453,Account,Device,USES_DEVICE,TX002457,2024-11-04 8:11:33,107.1,Online,Ambon,8171,0,None,0.1999,20.0,validation
E-TX002457-USES_IP,ACC:AC00487,IP:163.129.70.210,Account,IP,USES_IP,TX002457,2024-11-04 8:11:33,107.1,Online,Ambon,8171,0,None,0.1999,20.0,validation
E-TX002457-PAYS_MERCHANT,ACC:AC00487,MER:M052,Account,Merchant,PAYS_MERCHANT,TX002457,2024-11-04 8:11:33,107.1,Online,Ambon,8171,0,None,0.1999,20.0,validation
E-TX002457-LOCATED_IN,ACC:AC00487,GEO:8171,Account,GeoRegion,LOCATED_IN,TX002457,2024-11-04 8:11:33,107.1,Online,Ambon,8171,0,None,0.1999,20.0,validation
E-TX002457-RECEIVES_IN_REGION,REC:REC-0222,GEO:8171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002457,2024-11-04 8:11:33,107.1,Online,Ambon,8171,0,None,0.1999,20.0,validation
E-TX002458-TRANSFER_TO,ACC:AC00315,REC:REC-0096,Account,RecipientAccount,TRANSFER_TO,TX002458,2024-11-04 8:09:14,79.92,ATM,Padang,1371,0,None,0.1599,20.0,test
E-TX002458-USES_DEVICE,ACC:AC00315,DEV:D000193,Account,Device,USES_DEVICE,TX002458,2024-11-04 8:09:14,79.92,ATM,Padang,1371,0,None,0.1599,20.0,test
E-TX002458-USES_IP,ACC:AC00315,IP:42.3.3.101,Account,IP,USES_IP,TX002458,2024-11-04 8:09:14,79.92,ATM,Padang,1371,0,None,0.1599,20.0,test
E-TX002458-PAYS_MERCHANT,ACC:AC00315,MER:M003,Account,Merchant,PAYS_MERCHANT,TX002458,2024-11-04 8:09:14,79.92,ATM,Padang,1371,0,None,0.1599,20.0,test
E-TX002458-LOCATED_IN,ACC:AC00315,GEO:1371,Account,GeoRegion,LOCATED_IN,TX002458,2024-11-04 8:09:14,79.92,ATM,Padang,1371,0,None,0.1599,20.0,test
E-TX002458-RECEIVES_IN_REGION,REC:REC-0096,GEO:1371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX002458,2024-11-04 8:09:14,79.92,ATM,Padang,1371,0,None,0.1599,20.0,test
E-TX002538-TRANSFER_TO,ACC:AC_UNK_020,REC:REC-0300,Account,RecipientAccount,TRANSFER_TO,TX002538,2024-11-04 8:07:49,430.83,Branch,Denpasar,5171,0,None,0.1289,20.0,train
E-TX002538-USES_DEVICE,ACC:AC_UNK_020,DEV:D000195,Account,Device,USES_DEVICE,TX002538,2024-11-04 8:07:49,430.83,Branch,Denpasar,5171,0,None,0.1289,20.0,train
E-TX002538-USES_IP,ACC:AC_UNK_020,IP:87.50.72.69,Account,IP,USES_IP,TX002538,2024-11-04 8:07:49,430.83,Branch,Denpasar,5171,0,None,0.1289,20.0,train
E-TX002538-PAYS_MERCHANT,ACC:AC_UNK_020,MER:M079,Account,Merchant,PAYS_MERCHANT,TX002538,2024-11-04 8:07:49,430.83,Branch,Denpasar,5171,0,None,0.1289,20.0,train
