NodeID,NodeType,TxCount,FraudTxCount,TotalAmount,AvgRiskScore,MaxRuleRiskScore,UniqueAccounts,PrimaryLocation,Split,OutDegree,InDegree,FraudRelatedLabel,FraudRingLabel_Seed,GraphRiskScore_Seed
IP:61.95.76.233,IP,5,0,1521.23,0.14942,30.0,5,Jayapura,train,0,5,0,0,0.1322
IP:62.152.134.92,IP,7,0,4093.37,0.21054285714285714,55.0,7,Bandung,train,0,7,0,0,0.1858
IP:62.251.170.72,IP,3,0,1775.85,0.17023333333333335,35.0,3,Bandar Lampung,train,0,3,0,0,0.1236
IP:62.27.235.199,IP,7,3,3445.8599999999997,0.5386857142857143,85.0,7,Bandung,train,0,7,1,0,0.5163
IP:63.191.171.41,IP,5,0,2349.33,0.26222,50.0,5,Bandung,train,0,5,0,0,0.1942
IP:63.67.150.226,IP,5,0,2347.34,0.18398,35.0,5,Bekasi,train,0,5,0,0,0.1512
IP:63.82.133.139,IP,3,0,1048.8799999999999,0.19363333333333332,30.0,3,Depok,test,0,3,0,0,0.1365
IP:64.15.0.66,IP,8,0,1999.6100000000001,0.19675,55.0,8,Balikpapan,train,0,8,0,0,0.1882
IP:64.57.44.102,IP,4,0,1181.63,0.350875,55.0,4,Banda Aceh,test,0,4,0,0,0.233
IP:64.89.183.39,IP,3,0,1152.79,0.31206666666666666,65.0,3,Palangka Raya,test,0,3,0,0,0.2016
IP:65.124.242.67,IP,2,0,517.87,0.38165,50.0,2,Malang,train,0,2,0,0,0.2299
IP:65.149.11.248,IP,2,0,391.12,0.09225,10.0,2,Malang,test,0,2,0,0,0.0707
IP:65.164.3.100,IP,4,1,733.8499999999999,0.47215,75.0,4,Banda Aceh,train,0,4,1,0,0.3497
IP:65.27.212.129,IP,3,0,522.28,0.14053333333333332,20.0,3,Jakarta Barat,train,0,3,0,0,0.1073
IP:66.226.179.193,IP,2,0,346.20000000000005,0.2326,30.0,2,Malang,test,0,2,0,0,0.1479
IP:66.23.166.248,IP,2,0,241.65,0.1849,30.0,2,Banjarmasin,train,0,2,0,0,0.1217
IP:66.255.7.16,IP,6,1,2122.07,0.21921666666666664,55.0,6,Batam,train,0,6,1,0,0.2306
IP:68.254.244.208,IP,6,1,2956.99,0.3112666666666667,60.0,6,Tangerang,train,0,6,1,0,0.2812
IP:69.160.14.157,IP,3,0,1701.74,0.1902,30.0,3,Jakarta Barat,train,0,3,0,0,0.1346
IP:69.61.96.139,IP,1,0,96.54,0.0637,10.0,1,Kupang,train,0,1,0,0,0.045
IP:69.82.61.135,IP,4,1,1559.31,0.26765,70.0,4,Jakarta Selatan,train,0,4,1,0,0.2372
IP:7.105.184.86,IP,5,1,2437.05,0.28094,60.0,5,Bandung,train,0,5,1,0,0.2545
IP:7.146.35.122,IP,5,0,1047.98,0.22448,60.0,5,Balikpapan,train,0,5,0,0,0.1735
IP:7.28.148.225,IP,3,0,890.6600000000001,0.20356666666666667,30.0,3,Jakarta Barat,train,0,3,0,0,0.142
IP:70.130.169.235,IP,6,0,1307.18,0.1772,60.0,6,Banda Aceh,train,0,6,0,0,0.1575
IP:71.93.189.160,IP,5,1,2096.58,0.34692,60.0,5,Balikpapan,train,0,5,1,0,0.2908
IP:72.128.135.172,IP,4,0,985.79,0.192375,45.0,4,Batam,train,0,4,0,0,0.1458
IP:72.192.101.196,IP,7,1,3065.66,0.2186142857142857,60.0,7,Depok,train,0,7,1,0,0.2402
IP:73.108.76.238,IP,5,0,2566.26,0.23018,40.0,5,Pekanbaru,test,0,5,0,0,0.1766
IP:73.156.208.26,IP,3,0,1151.6599999999999,0.42273333333333335,60.0,3,Bengkulu,train,0,3,0,0,0.2625
IP:73.54.203.165,IP,2,0,1261.88,0.1946,30.0,2,Kupang,train,0,2,0,0,0.127
IP:74.58.165.67,IP,4,2,1255.34,0.59785,80.0,4,Jambi,test,0,4,1,0,0.4688
IP:76.0.164.168,IP,6,0,2885.25,0.18815,40.0,6,Bekasi,train,0,6,0,0,0.1635
IP:76.136.92.235,IP,5,0,1488.76,0.19114,50.0,5,Balikpapan,train,0,5,0,0,0.1551
IP:77.208.193.198,IP,8,0,878.7900000000001,0.19711250000000002,40.0,8,Tangerang Selatan,train,0,8,0,0,0.1884
IP:77.21.150.75,IP,7,0,2120.62,0.24409999999999998,60.0,7,Semarang,train,0,7,0,0,0.2043
IP:77.7.223.184,IP,9,0,3648.97,0.21355555555555555,50.0,9,Tangerang Selatan,train,0,9,0,0,0.2075
IP:77.92.193.22,IP,5,0,1479.92,0.15250000000000002,30.0,5,Balikpapan,train,0,5,0,0,0.1339
IP:78.100.105.143,IP,2,0,395.94,0.18765,30.0,2,Jakarta Pusat,train,0,2,0,0,0.1232
IP:78.69.172.205,IP,5,0,1743.45,0.20743999999999999,30.0,5,Ambon,train,0,5,0,0,0.1641
IP:79.227.202.117,IP,6,0,1462.71,0.29768333333333336,50.0,6,Ambon,train,0,6,0,0,0.2237
IP:79.47.176.19,IP,2,0,406.58,0.1862,30.0,2,Samarinda,test,0,2,0,0,0.1224
IP:8.136.178.116,IP,2,0,1170.3899999999999,0.3854,45.0,2,Denpasar,train,0,2,0,0,0.232
IP:8.243.4.138,IP,3,0,881.6400000000001,0.08573333333333333,10.0,3,Bandar Lampung,test,0,3,0,0,0.0772
IP:8.244.162.185,IP,5,0,2119.75,0.12506,40.0,5,Bengkulu,train,0,5,0,0,0.1188
IP:80.155.14.197,IP,2,0,147.43,0.11305000000000001,10.0,2,Palembang,train,0,2,0,0,0.0822
IP:80.247.6.83,IP,1,0,104.79,0.2884,30.0,1,Palembang,train,0,1,0,0,0.1686
IP:80.58.55.129,IP,1,0,398.36,0.2636,30.0,1,Kendari,train,0,1,0,0,0.155
IP:80.75.92.66,IP,6,0,2585.9100000000003,0.25651666666666667,50.0,6,Depok,train,0,6,0,0,0.2011
IP:80.90.35.146,IP,2,0,948.67,0.32855,55.0,2,Bengkulu,test,0,2,0,0,0.2007
IP:80.92.209.207,IP,3,0,1454.27,0.24386666666666668,45.0,3,Ambon,train,0,3,0,0,0.1641
IP:81.102.230.41,IP,5,0,2061.96,0.19598,55.0,5,Jambi,train,0,5,0,0,0.1578
IP:81.156.221.124,IP,1,0,111.55,0.0827,10.0,1,Palembang,train,0,1,0,0,0.0555
IP:81.222.37.186,IP,2,0,554.37,0.19955,30.0,2,Jakarta Pusat,test,0,2,0,0,0.1298
IP:81.248.235.147,IP,7,0,1640.75,0.2740125,65.0,7,Jakarta Utara,train,0,7,0,0,0.2207
IP:81.67.222.238,IP,4,0,522.9100000000001,0.1682,30.0,4,Bogor,train,0,4,0,0,0.1325
IP:82.115.199.37,IP,4,0,1048.6000000000001,0.300925,50.0,4,Ambon,train,0,4,0,0,0.2055
IP:82.51.236.134,IP,4,0,1228.75,0.177625,30.0,4,Jakarta Utara,train,0,4,0,0,0.1377
IP:82.75.200.117,IP,6,0,2208.39,0.26663333333333333,60.0,6,Bandung,train,0,6,0,0,0.2066
IP:82.88.241.226,IP,4,0,619.65,0.22597499999999998,50.0,4,Pontianak,test,0,4,0,0,0.1643
IP:83.182.211.68,IP,3,1,580.8299999999999,0.5617333333333333,100.0,3,Batam,train,0,3,1,0,0.389
IP:83.207.115.164,IP,5,1,2307.29,0.40469999999999995,70.0,5,Ambon,train,0,5,1,0,0.3226
IP:83.80.89.29,IP,6,0,739.67,0.14333333333333334,30.0,6,Depok,train,0,6,0,0,0.1388
IP:84.237.126.96,IP,4,1,1434.89,0.503225,90.0,4,Pontianak,train,0,4,1,0,0.3668
IP:85.191.79.161,IP,1,0,142.19,0.4769,60.0,1,Jakarta Utara,validation,0,1,0,0,0.2723
IP:85.239.236.80,IP,3,0,336.42,0.29186666666666666,55.0,3,Ambon,train,0,3,0,0,0.1905
IP:85.240.254.83,IP,4,0,704.29,0.18615,30.0,4,Banjarmasin,train,0,4,0,0,0.1424
IP:86.103.2.29,IP,4,0,652.6800000000001,0.179525,30.0,4,Mataram,train,0,4,0,0,0.1387
IP:86.220.59.252,IP,7,0,1448.3600000000001,0.23288571428571428,60.0,7,Pekanbaru,train,0,7,0,0,0.1981
IP:86.83.61.143,IP,4,0,1611.22,0.120125,20.0,4,Jakarta Barat,train,0,4,0,0,0.1061
IP:87.234.36.48,IP,3,0,705.3499999999999,0.17043333333333333,30.0,3,Jakarta Barat,validation,0,3,0,0,0.1237
IP:87.50.72.69,IP,5,0,2488.3,0.29528,55.0,5,Bandar Lampung,train,0,5,0,0,0.2124
IP:88.55.149.101,IP,4,1,994.33,0.303025,60.0,4,Solo,train,0,4,1,0,0.2567
IP:89.18.54.235,IP,6,0,2056.59,0.16211666666666666,30.0,5,Ambon,train,0,5,0,0,0.1392
IP:89.21.156.229,IP,2,0,864.98,0.21515,30.0,2,Sorong,train,0,2,0,0,0.1383
IP:89.237.88.251,IP,5,0,1670.91,0.44728,60.0,5,Denpasar,train,0,5,0,0,0.296
IP:89.6.100.149,IP,5,1,2224.88,0.316,65.0,5,Bengkulu,train,0,5,1,0,0.2738
IP:9.230.41.239,IP,10,0,1768.99,0.16659,40.0,10,Pontianak,train,0,10,0,0,0.1916
IP:90.111.245.138,IP,7,1,3085.12,0.20802857142857142,60.0,7,Denpasar,train,0,7,1,0,0.2344
IP:91.103.147.166,IP,2,0,1147.9599999999998,0.28200000000000003,40.0,2,Depok,train,0,2,0,0,0.1751
IP:91.204.200.167,IP,8,1,3472.93,0.3513625,90.0,8,Jakarta Utara,train,0,8,1,0,0.3232
IP:92.180.81.50,IP,4,2,1259.12,0.606625,80.0,4,Denpasar,train,0,4,1,0,0.4736
IP:92.214.76.157,IP,7,0,1638.3,0.1608285714285714,20.0,7,Depok,train,0,7,0,0,0.1585
IP:92.90.132.79,IP,1,0,178.26,0.1674,20.0,1,Bengkulu,validation,0,1,0,0,0.1021
IP:93.115.61.201,IP,2,0,302.75,0.42874999999999996,60.0,2,Bogor,train,0,2,0,0,0.2558
IP:93.146.251.20,IP,5,0,2356.45,0.19552,45.0,5,Jakarta Pusat,train,0,5,0,0,0.1575
IP:93.151.52.152,IP,2,0,315.08,0.2386,40.0,2,Kendari,train,0,2,0,0,0.1512
IP:93.160.83.196,IP,5,0,1416.1799999999998,0.20703999999999997,50.0,5,Bogor,train,0,5,0,0,0.1639
IP:93.169.212.219,IP,4,0,1803.3899999999999,0.151975,30.0,4,Banjarmasin,train,0,4,0,0,0.1236
IP:93.170.203.44,IP,3,0,175.32000000000002,0.22033333333333335,40.0,3,Banjarmasin,train,0,3,0,0,0.1512
IP:93.218.115.132,IP,4,1,1117.65,0.35865,90.0,4,Bandar Lampung,train,0,4,1,0,0.2873
IP:93.52.44.101,IP,5,1,2233.55,0.28506666666666663,65.0,5,Bogor,train,0,5,1,0,0.2568
IP:94.227.164.192,IP,2,0,728.0500000000001,0.12545,20.0,2,Batam,test,0,2,0,0,0.089
IP:94.37.250.128,IP,4,0,2319.91,0.24982500000000002,40.0,4,Batam,test,0,4,0,0,0.1774
IP:94.88.45.190,IP,1,0,36.09,0.1531,20.0,1,Kendari,train,0,1,0,0,0.0942
IP:96.115.67.230,IP,5,0,789.6,0.25562,60.0,5,Banda Aceh,train,0,5,0,0,0.1906
IP:96.162.11.85,IP,4,0,936.51,0.228025,50.0,4,Balikpapan,validation,0,4,0,0,0.1654
IP:96.24.89.146,IP,3,1,1369.6299999999999,0.3552666666666667,75.0,3,Bekasi,train,0,3,1,0,0.2754
IP:97.106.5.76,IP,4,0,1341.83,0.1969,35.0,4,Bogor,train,0,4,0,0,0.1483
IP:97.4.209.133,IP,4,0,1991.6599999999999,0.2964,65.0,5,Jakarta Barat,train,0,5,0,0,0.213
IP:98.255.160.110,IP,5,0,1219.75,0.20236666666666667,50.0,5,Pontianak,train,0,5,0,0,0.1613
IP:98.39.212.221,IP,6,0,1515.24,0.23657142857142857,50.0,6,Palangka Raya,train,0,6,0,0,0.1901
IP:99.205.173.118,IP,3,0,867.13,0.14296666666666666,20.0,3,Batam,train,0,3,0,0,0.1086
MER:M001,Merchant,31,1,8187.01,0.2622,65.0,30,Jakarta Utara,train,0,30,1,0,0.3942
MER:M002,Merchant,30,0,8842.14,0.21045999999999998,60.0,30,Pontianak,train,0,30,0,0,0.3158
MER:M003,Merchant,25,1,5538.5,0.206344,75.0,25,Bandung,train,0,25,1,0,0.3635
MER:M004,Merchant,31,2,8223.32,0.2296225806451613,70.0,30,Banjarmasin,train,0,30,1,0,0.4263
MER:M005,Merchant,31,2,10859.95,0.24906451612903227,90.0,30,Bogor,train,0,30,1,0,0.437
MER:M006,Merchant,16,1,6372.05,0.23398235294117647,100.0,16,Bogor,train,0,16,1,0,0.3387
MER:M007,Merchant,29,1,9373.56,0.281651724137931,100.0,27,Jakarta Utara,train,0,27,1,0,0.4049
MER:M008,Merchant,21,1,4675.27,0.2410190476190476,85.0,21,Bengkulu,train,0,21,1,0,0.3826
MER:M009,Merchant,29,0,10031.38,0.23951379310344828,60.0,29,Jakarta Barat,train,0,29,0,0,0.3317
MER:M010,Merchant,19,0,6081.69,0.2535842105263158,60.0,18,Banda Aceh,train,0,18,0,0,0.3195
MER:M011,Merchant,26,0,4797.83,0.23878846153846153,65.0,26,Bandar Lampung,train,0,26,0,0,0.3313
MER:M012,Merchant,21,2,8596.16,0.2711857142857143,90.0,21,Jakarta Timur,train,0,21,1,0,0.4492
MER:M013,Merchant,33,1,10416.35,0.2524121212121212,75.0,32,Tangerang Selatan,train,0,32,1,0,0.3888
MER:M014,Merchant,33,1,9468.0,0.22390606060606058,90.0,33,Palu,train,0,33,1,0,0.3731
MER:M015,Merchant,31,1,9319.44,0.25761875,70.0,30,Jakarta Utara,train,0,30,1,0,0.3917
MER:M016,Merchant,22,1,7022.09,0.2610636363636364,75.0,20,Kupang,train,0,20,1,0,0.3936
MER:M017,Merchant,23,2,6256.48,0.29005652173913044,80.0,23,Jakarta Pusat,train,0,23,1,0,0.4595
MER:M018,Merchant,27,2,10117.83,0.2706555555555556,80.0,27,Makassar,train,0,27,1,0,0.4489
MER:M019,Merchant,29,1,6239.400000000001,0.25695172413793105,80.0,28,Jakarta Utara,train,0,28,1,0,0.3913
MER:M020,Merchant,22,2,7997.139999999999,0.26532272727272727,75.0,22,Bogor,train,0,22,1,0,0.4459
MER:M021,Merchant,23,0,5615.0599999999995,0.23117826086956522,55.0,23,Bandung,train,0,23,0,0,0.3271
MER:M022,Merchant,17,0,4577.45,0.26046842105263157,60.0,17,Tangerang Selatan,train,0,17,0,0,0.3133
MER:M023,Merchant,18,0,4685.18,0.2445388888888889,65.0,18,Denpasar,train,0,18,0,0,0.3145
MER:M024,Merchant,20,0,5988.85,0.20186500000000002,60.0,20,Mataram,train,0,20,0,0,0.311
MER:M025,Merchant,31,0,8364.92,0.24431612903225808,60.0,31,Jakarta Utara,train,0,31,0,0,0.3344
MER:M026,Merchant,45,0,14838.54,0.23534782608695654,60.0,44,Jayapura,train,0,44,0,0,0.3294
MER:M027,Merchant,18,1,3928.11,0.2714333333333333,80.0,18,Bandar Lampung,train,0,18,1,0,0.3793
MER:M028,Merchant,33,2,10119.4,0.22624545454545456,70.0,32,Mataram,train,0,32,1,0,0.4244
MER:M029,Merchant,25,0,6782.32,0.257532,60.0,25,Bandar Lampung,train,0,25,0,0,0.3416
MER:M030,Merchant,25,0,8034.35,0.20561923076923078,60.0,25,Ambon,train,0,25,0,0,0.3131
MER:M031,Merchant,19,0,6371.3099999999995,0.2791421052631579,60.0,17,Jakarta Barat,train,0,17,0,0,0.3235
MER:M032,Merchant,24,2,9312.6,0.24725833333333333,100.0,24,Yogyakarta,train,0,24,1,0,0.436
MER:M033,Merchant,27,2,8760.34,0.23659629629629628,70.0,25,Tangerang Selatan,train,0,25,1,0,0.4301
MER:M034,Merchant,22,0,7926.32,0.23559545454545452,60.0,21,Bengkulu,train,0,21,0,0,0.3296
MER:M035,Merchant,21,0,6302.81,0.15443333333333334,60.0,21,Batam,train,0,21,0,0,0.2849
MER:M036,Merchant,24,2,8928.03,0.23791666666666667,70.0,22,Denpasar,train,0,22,1,0,0.4309
MER:M037,Merchant,23,2,7930.43,0.2868173913043478,85.0,23,Bekasi,train,0,23,1,0,0.4577
MER:M038,Merchant,30,0,11062.09,0.21215806451612904,65.0,29,Jakarta Timur,train,0,29,0,0,0.3167
MER:M039,Merchant,25,1,6181.09,0.259644,70.0,25,Jakarta Utara,train,0,25,1,0,0.3928
MER:M040,Merchant,26,0,7570.16,0.24722307692307693,65.0,25,Depok,train,0,25,0,0,0.336
MER:M041,Merchant,20,2,5350.63,0.2707857142857143,75.0,20,Batam,train,0,20,1,0,0.4489
MER:M042,Merchant,29,1,8820.19,0.2804137931034483,85.0,28,Ambon,train,0,28,1,0,0.4042
MER:M043,Merchant,24,0,5378.17,0.198376,60.0,23,Tangerang Selatan,train,0,23,0,0,0.3091
MER:M044,Merchant,22,0,6546.2,0.17520454545454545,55.0,22,Banda Aceh,train,0,22,0,0,0.2964
MER:M045,Merchant,20,1,5517.75,0.285225,85.0,20,Padang,train,0,20,1,0,0.4069
MER:M046,Merchant,26,2,8029.79,0.24383703703703702,80.0,25,Padang,train,0,25,1,0,0.4341
MER:M047,Merchant,28,0,8803.03,0.21523928571428572,75.0,28,Depok,train,0,28,0,0,0.3184
MER:M048,Merchant,26,2,10954.79,0.29378076923076923,70.0,26,Denpasar,train,0,26,1,0,0.4616
MER:M049,Merchant,24,1,6800.34,0.238688,55.0,23,Jakarta Utara,train,0,23,1,0,0.3813
MER:M050,Merchant,24,0,8487.07,0.20317916666666666,60.0,23,Banjarmasin,train,0,23,0,0,0.3117
MER:M051,Merchant,23,0,6723.83,0.19364347826086958,60.0,23,Padang,train,0,23,0,0,0.3065
MER:M052,Merchant,27,3,7965.25,0.2497666666666667,85.0,26,Bengkulu,train,0,26,1,0,0.4874
MER:M053,Merchant,24,1,7455.91,0.24624,75.0,24,Yogyakarta,train,0,24,1,0,0.3854
MER:M054,Merchant,26,3,8802.37,0.23623076923076924,75.0,26,Depok,train,0,26,1,0,0.4799
MER:M055,Merchant,23,1,7040.83,0.2416,60.0,22,Yogyakarta,train,0,22,1,0,0.3829
MER:M056,Merchant,21,0,5624.89,0.21696190476190474,60.0,21,Jambi,train,0,21,0,0,0.3193
MER:M057,Merchant,26,1,6400.94,0.20916923076923075,60.0,24,Malang,train,0,24,1,0,0.365
MER:M058,Merchant,27,2,9422.26,0.2873,85.0,24,Bandung,train,0,24,1,0,0.458
MER:M059,Merchant,27,0,6913.38,0.2332962962962963,65.0,27,Banjarmasin,train,0,27,0,0,0.3283
MER:M060,Merchant,30,0,10094.56,0.27440967741935485,65.0,27,Jakarta Timur,train,0,27,0,0,0.3509
MER:M061,Merchant,24,0,4467.36,0.2741,70.0,23,Jakarta Utara,train,0,23,0,0,0.3508
MER:M062,Merchant,29,0,6985.77,0.2296103448275862,60.0,28,Tangerang Selatan,train,0,28,0,0,0.3263
MER:M063,Merchant,20,0,2724.88,0.18696,50.0,19,Manado,train,0,19,0,0,0.2928
MER:M064,Merchant,29,2,8678.199999999999,0.23552413793103447,100.0,27,Kendari,train,0,27,1,0,0.4295
MER:M065,Merchant,33,0,7936.56,0.24872727272727274,60.0,31,Bengkulu,train,0,31,0,0,0.3368
MER:M066,Merchant,33,1,12129.67,0.26781764705882355,70.0,33,Ambon,train,0,33,1,0,0.3973
MER:M067,Merchant,25,3,8663.33,0.25983999999999996,90.0,25,Jakarta Utara,train,0,25,1,0,0.4929
MER:M068,Merchant,32,1,9734.27,0.239734375,60.0,31,Palembang,train,0,31,1,0,0.3819
MER:M069,Merchant,15,1,2487.9700000000003,0.2510866666666666,60.0,15,Banjarmasin,train,0,15,1,0,0.3381
MER:M070,Merchant,32,0,8324.86,0.223225,65.0,30,Semarang,train,0,30,0,0,0.3228
MER:M071,Merchant,27,0,8464.800000000001,0.20076296296296298,60.0,26,Pontianak,train,0,26,0,0,0.3104
MER:M072,Merchant,15,0,4713.48,0.23575333333333331,45.0,14,Jakarta Selatan,train,0,14,0,0,0.2697
MER:M073,Merchant,24,0,7993.87,0.23334166666666667,50.0,24,Jakarta Utara,train,0,24,0,0,0.3283
MER:M074,Merchant,27,3,8958.7,0.3002185185185185,100.0,27,Jakarta Barat,train,0,27,1,0,0.5151
MER:M075,Merchant,19,3,8846.13,0.2795894736842105,75.0,19,Solo,train,0,19,1,0,0.4938
MER:M076,Merchant,21,0,6969.98,0.22038571428571427,60.0,20,Ambon,train,0,20,0,0,0.3212
MER:M077,Merchant,16,2,5052.56,0.38425625,90.0,16,Denpasar,train,0,16,1,0,0.4713
MER:M078,Merchant,25,1,7552.7,0.26194,90.0,24,Tangerang Selatan,train,0,24,1,0,0.3941
MER:M079,Merchant,13,1,2314.59,0.28281333333333336,90.0,14,Palu,train,0,14,1,0,0.3455
MER:M080,Merchant,19,1,5852.22,0.20922105263157895,75.0,19,Jakarta Utara,train,0,19,1,0,0.3551
MER:M081,Merchant,23,1,10942.18,0.26447916666666665,85.0,23,Banjarmasin,train,0,23,1,0,0.3955
MER:M082,Merchant,18,2,6587.57,0.30420555555555556,75.0,17,Balikpapan,train,0,17,1,0,0.4373
MER:M083,Merchant,22,3,5635.42,0.2722454545454545,75.0,22,Denpasar,train,0,22,1,0,0.4997
MER:M084,Merchant,27,0,6834.65,0.19326896551724138,50.0,25,Jakarta Selatan,train,0,25,0,0,0.3063
MER:M085,Merchant,25,0,8160.24,0.216816,65.0,25,Balikpapan,train,0,25,0,0,0.3192
MER:M086,Merchant,21,1,8265.49,0.2342095238095238,65.0,21,Jakarta Barat,train,0,21,1,0,0.3788
MER:M087,Merchant,25,0,5699.41,0.22824000000000003,60.0,24,Tangerang Selatan,train,0,24,0,0,0.3255
MER:M088,Merchant,30,1,9033.98,0.2299125,60.0,29,Kupang,train,0,29,1,0,0.3765
MER:M089,Merchant,22,2,7124.55,0.24835000000000002,70.0,22,Bogor,train,0,22,1,0,0.4366
MER:M090,Merchant,24,0,4412.95,0.2340875,60.0,23,Bengkulu,train,0,23,0,0,0.3287
MER:M091,Merchant,30,2,8500.93,0.2562166666666667,80.0,29,Banda Aceh,train,0,29,1,0,0.4409
MER:M092,Merchant,22,1,7664.990000000001,0.27456363636363634,60.0,22,Kupang,train,0,22,1,0,0.401
MER:M093,Merchant,23,2,8500.41,0.23805217391304348,65.0,23,Denpasar,train,0,23,1,0,0.4309
MER:M094,Merchant,27,0,6730.5599999999995,0.22349999999999998,60.0,25,Depok,train,0,25,0,0,0.3229
MER:M095,Merchant,21,0,4322.64,0.2531095238095238,60.0,20,Sorong,train,0,20,0,0,0.3392
MER:M096,Merchant,28,1,8373.95,0.230825,60.0,27,Depok,train,0,27,1,0,0.377
MER:M097,Merchant,26,0,7701.5599999999995,0.22317307692307692,60.0,25,Balikpapan,train,0,25,0,0,0.3227
MER:M098,Merchant,22,0,5921.67,0.16933636363636365,50.0,21,Jakarta Selatan,train,0,21,0,0,0.2931
MER:M099,Merchant,25,0,6684.24,0.23848461538461538,50.0,25,Palu,train,0,25,0,0,0.3312
MER:M100,Merchant,29,1,8211.92,0.2677966666666667,80.0,28,Depok,train,0,28,1,0,0.3973
MER:M_UNKNOWN,Merchant,23,0,5922.41,0.22011304347826086,70.0,23,Padang,train,0,23,0,0,0.3211
REC:REC-0001,RecipientAccount,3,0,680.73,0.11986666666666666,30.0,3,Balikpapan,train,3,3,0,0,0.1259
REC:REC-0002,RecipientAccount,8,0,2691.08,0.1411,20.0,8,Sorong,train,7,8,0,0,0.2276
REC:REC-0003,RecipientAccount,3,0,1511.2,0.0515,10.0,3,Bandung,train,3,3,0,0,0.0883
REC:REC-0004,RecipientAccount,8,0,2321.32,0.1621875,40.0,8,Jakarta Selatan,train,7,8,0,0,0.2392
REC:REC-0005,RecipientAccount,9,0,3420.86,0.1997888888888889,60.0,9,Manado,train,8,9,0,0,0.2799
REC:REC-0006,RecipientAccount,3,0,1659.9299999999998,0.21796666666666664,35.0,3,Jakarta Barat,test,3,3,0,0,0.1799
REC:REC-0007,RecipientAccount,3,0,746.04,0.0536,10.0,3,Jakarta Barat,train,3,3,0,0,0.0895
REC:REC-0008,RecipientAccount,7,1,3077.0699999999997,0.22395714285714283,60.0,7,Tangerang Selatan,train,6,7,1,1,0.3032
REC:REC-0009,RecipientAccount,11,0,1793.4,0.24200909090909092,60.0,11,Jakarta Utara,train,8,11,0,0,0.3231
REC:REC-0010,RecipientAccount,5,0,1104.49,0.22476000000000002,50.0,5,Jakarta Selatan,train,5,5,0,0,0.2236
REC:REC-0011,RecipientAccount,7,0,1840.7,0.12501428571428572,20.0,7,Sorong,train,6,7,0,0,0.1988
REC:REC-0012,RecipientAccount,4,0,734.23,0.08,20.0,4,Depok,train,3,4,0,0,0.114
REC:REC-0013,RecipientAccount,3,0,797.45,0.07286666666666666,10.0,3,Jakarta Selatan,train,3,3,0,0,0.1001
REC:REC-0014,RecipientAccount,11,0,2145.7799999999997,0.2716636363636364,60.0,11,Kendari,train,9,11,0,0,0.3494
REC:REC-0015,RecipientAccount,7,0,1559.52,0.21525714285714284,55.0,7,Banda Aceh,train,7,7,0,0,0.2584
REC:REC-0016,RecipientAccount,6,0,1181.1100000000001,0.20738333333333334,50.0,6,Surabaya,train,5,6,0,0,0.2241
REC:REC-0017,RecipientAccount,10,0,2420.77,0.26762,70.0,10,Bandar Lampung,train,10,10,0,0,0.3472
REC:REC-0018,RecipientAccount,4,0,553.08,0.1425,40.0,4,Denpasar,train,4,4,0,0,0.1584
REC:REC-0019,RecipientAccount,6,0,2698.91,0.23224999999999998,50.0,6,Jakarta Pusat,train,6,6,0,0,0.2477
REC:REC-0020,RecipientAccount,9,0,2944.9,0.24743333333333334,50.0,9,Bengkulu,train,9,9,0,0,0.3161
REC:REC-0021,RecipientAccount,8,0,3117.5,0.288325,55.0,8,Denpasar,train,7,8,0,0,0.3086
REC:REC-0022,RecipientAccount,8,0,3010.61,0.204,50.0,8,Jambi,train,7,8,0,0,0.2622
REC:REC-0023,RecipientAccount,10,0,1091.6,0.30527000000000004,60.0,10,Bandung,train,8,10,0,0,0.3479
REC:REC-0024,RecipientAccount,11,0,1853.5,0.27594545454545455,60.0,11,Bandung,train,11,11,0,0,0.3518
REC:REC-0025,RecipientAccount,7,0,1968.23,0.21962857142857142,50.0,7,Banjarmasin,train,7,7,0,0,0.2608
REC:REC-0026,RecipientAccount,9,0,2779.65,0.22613333333333335,50.0,9,Ambon,train,9,9,0,0,0.3044
REC:REC-0027,RecipientAccount,12,0,3055.93,0.21804166666666666,40.0,12,Balikpapan,train,9,12,0,0,0.3199
REC:REC-0028,RecipientAccount,6,0,1755.66,0.19326666666666667,45.0,6,Bekasi,train,6,6,0,0,0.2263
REC:REC-0029,RecipientAccount,8,0,3496.66,0.1655625,40.0,8,Banda Aceh,train,7,8,0,0,0.2411
REC:REC-0030,RecipientAccount,7,0,1364.33,0.1907142857142857,50.0,7,Jakarta Barat,train,7,7,0,0,0.2449
REC:REC-0031,RecipientAccount,10,0,3238.08,0.30579,65.0,10,Samarinda,train,9,10,0,0,0.3582
REC:REC-0032,RecipientAccount,9,0,3166.2,0.12124444444444443,50.0,8,Banda Aceh,train,9,8,0,0,0.2367
REC:REC-0033,RecipientAccount,8,0,2628.99,0.1824625,45.0,8,Banjarmasin,train,6,8,0,0,0.2404
REC:REC-0034,RecipientAccount,6,0,2786.16,0.16425,35.0,6,Depok,train,5,6,0,0,0.2003
REC:REC-0035,RecipientAccount,8,0,1162.3200000000002,0.221575,50.0,8,Bandung,train,8,8,0,0,0.2819
REC:REC-0036,RecipientAccount,10,0,2551.64,0.24311,50.0,9,Bandung,train,10,9,0,0,0.3237
