TransactionID,AccountID,RecipientAccountID,DeviceID,MerchantID,Split,CustomerAge,TransactionAmount,AccountBalance,TransactionDuration,LoginAttempts,AmountToBalanceRatio,LogTransactionAmount,BalanceAfterTransaction,HoursSincePreviousTransaction,TransactionHour,TransactionDayOfWeek,IsWeekend,IsNightTransaction,IsHighBalanceCashout,IsFastTransaction,IsManyLoginAttempts,ThreatIntelFlagInt,TransactionAmountZScore,RecipientUniqueSendersTotal,RecipientTransactionCountTotal,DeviceUniqueAccountsTotal,IPUniqueAccountsTotal,MerchantTransactionCountTotal,AccountTxCount24h,AccountAmountSum24h,AccountTxCount7d,RecipientUniqueSenders7d,RecipientTxCount7d,DeviceUniqueAccounts7d,IPUniqueAccounts7d,RuleRiskScore,IsFraud,FraudType,AnalystStatus,FraudScore_Probability_Seed,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Ambon,Location_Balikpapan,Location_Banda Aceh,Location_Bandar Lampung,Location_Bandung,Location_Banjarmasin,Location_Batam,Location_Bekasi,Location_Bengkulu,Location_Bogor,Location_Denpasar,Location_Depok,Location_Jakarta Barat,Location_Jakarta Pusat,Location_Jakarta Selatan,Location_Jakarta Timur,Location_Jakarta Utara,Location_Jambi,Location_Jayapura,Location_Kendari,Location_Kupang,Location_Makassar,Location_Malang,Location_Manado,Location_Mataram,Location_Medan,Location_Padang,Location_Palangka Raya,Location_Palembang,Location_Palu,Location_Pekanbaru,Location_Pontianak,Location_Samarinda,Location_Semarang,Location_Solo,Location_Sorong,Location_Surabaya,Location_Surakarta,Location_Tangerang,Location_Tangerang Selatan,Location_Yogyakarta,Province_Aceh,Province_Bali,Province_Banten,Province_Bengkulu,Province_DI Yogyakarta,Province_DKI Jakarta,Province_Jambi,Province_Jawa Barat,Province_Jawa Tengah,Province_Jawa Timur,Province_Kalimantan Barat,Province_Kalimantan Selatan,Province_Kalimantan Tengah,Province_Kalimantan Timur,Province_Kepulauan Riau,Province_Lampung,Province_Maluku,Province_Nusa Tenggara Barat,Province_Nusa Tenggara Timur,Province_Papua,Province_Papua Barat Daya,Province_Riau,Province_Sulawesi Selatan,Province_Sulawesi Tengah,Province_Sulawesi Tenggara,Province_Sulawesi Utara,Province_Sumatera Barat,Province_Sumatera Selatan,Province_Sumatera Utara,FraudClassTarget
TX002333,AC00297,REC-0251,D000698,M060,train,32.0,414.64,7253.22,74.0,1.0,0.05716633440044559,6.029819500984446,6838.58,13935.698055555555,8,0,0,0,0,0,0,1,0.4053214797361058,10,10,3,4,31,3.0,372.77000000000004,3.0,4.0,4.0,1.0,0.0,50.0,0,None,Auto-Approved,0.4215,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002334,AC00304,REC-0252,D000514,M100,validation,33.0,86.79,8795.37,166.0,1.0,0.009867691751455595,4.474947598938117,8708.58,15615.605,8,0,0,0,0,0,0,0,-0.7220814607308571,7,7,4,3,30,2.0,518.61,2.0,2.0,2.0,1.0,0.0,10.0,0,None,Auto-Approved,0.0942,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002335,AC00016,REC-0236,D000159,M047,train,34.0,1105.88,2636.32,36.0,1.0,0.41947866723311283,7.009300525748804,1530.44,14606.56388888889,8,0,0,0,0,0,0,1,2.782341484519951,10,10,5,7,28,3.0,410.74999999999994,3.0,7.0,7.0,2.0,4.0,75.0,0,None,Cleared,0.6027,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002336,AC00048,REC-0087,D000099,M027,test,45.0,14.1,6949.21,73.0,1.0,0.0020290076138150953,2.714694743820879,6935.11,7550.908333333334,8,0,0,0,0,0,0,1,-0.9720461389146104,7,7,5,6,18,1.0,1283.97,1.0,2.0,2.0,3.0,3.0,50.0,0,None,Auto-Approved,0.4171,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002337,AC00485,REC-0181,D000485,M014,validation,23.0,63.33,792.33,124.0,1.0,0.07992881753814698,4.1640260854229085,729.0,7527.033611111111,8,0,0,0,0,0,0,0,-0.8027551620679167,9,9,6,3,33,1.0,617.66,1.0,7.0,7.0,5.0,2.0,20.0,0,None,Cleared,0.2442,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002338,AC00064,REC-0087,D000326,M018,train,29.0,606.27,9668.78,42.0,1.0,0.0627038778418787,6.4089735027042725,9062.51,12015.064166666667,8,0,0,0,0,0,0,0,1.064294258390015,7,7,5,1,27,2.0,622.3599999999999,2.0,4.0,4.0,1.0,0.0,20.0,0,None,Auto-Approved,0.1959,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002339,AC00081,REC-0072,D000239,M033,test,27.0,4.47,1381.75,132.0,1.0,0.003235028044146915,1.6992786164338898,1377.28,10743.826388888889,8,0,0,0,0,0,0,0,-1.005161558517163,11,11,4,6,27,2.0,602.9,2.0,7.0,7.0,2.0,4.0,20.0,0,None,Auto-Approved,0.2012,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Legitimate
TX002340,AC00228,REC-0280,D000202,M_UNKNOWN,train,66.0,289.01,4226.26,96.0,1.0,0.0683843398181844,5.669915405144624,3937.25,10407.4475,8,0,0,0,0,0,0,0,-0.026692036844234455,7,8,7,4,23,3.0,1111.3799999999999,3.0,2.0,2.0,2.0,0.0,20.0,0,None,Auto-Approved,0.1961,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Legitimate
TX002341,AC00204,REC-0251,D000476,M026,test,18.0,338.69,1137.89,169.0,1.0,0.29764740001230344,5.828033436994058,799.2,9061.328055555556,8,0,0,0,0,0,0,0,0.14414638951659742,10,10,4,6,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,None,Auto-Approved,0.212,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002342,AC00144,REC-0095,D000038,M018,validation,69.0,97.73,7885.21,156.0,1.0,0.012394089694504016,4.592388851623358,7787.4800000000005,12590.217777777778,8,0,0,0,0,0,0,0,-0.684461243653814,4,5,7,4,27,5.0,1589.5,5.0,2.0,3.0,3.0,0.0,10.0,0,None,Auto-Approved,0.0902,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Legitimate
TX002537,AC00420,REC-0278,D000100,M046,validation,20.0,1021.16,9427.06,112.0,1.0,0.10832221286381968,6.929673314283067,8405.9,9230.592777777778,8,0,0,0,0,0,0,0,2.4910083226582422,6,6,4,5,27,0.0,0.0,0.0,2.0,2.0,1.0,0.0,10.0,0,None,Auto-Approved,0.0436,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002344,AC00448,REC-0031,D000463,M015,train,54.0,27.61,3679.64,26.0,1.0,0.007503451424595885,3.3537563070620187,3652.0299999999997,14511.685833333333,8,0,0,0,0,0,0,0,-0.9255882657234906,10,10,3,4,32,3.0,671.47,3.0,2.0,2.0,2.0,1.0,30.0,0,None,Cleared,0.2503,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002345,AC00363,REC-0269,D000247,M074,train,51.0,284.17,3479.56,189.0,1.0,0.08166837186310913,5.6530854936665405,3195.39,12712.090555555556,8,0,0,0,0,0,0,0,-0.043335716062962756,9,9,1,5,27,2.0,486.42,2.0,1.0,1.0,0.0,1.0,10.0,0,None,Cleared,0.1153,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002346,AC00396,REC-0018,D000275,M055,test,22.0,76.21,664.93,69.0,1.0,0.11461356834554014,4.3465289823207245,588.7199999999999,15927.483888888888,8,0,0,0,0,0,0,0,-0.75846371819659,4,4,3,3,24,6.0,3064.7200000000003,6.0,2.0,2.0,0.0,0.0,0.0,0,None,Auto-Approved,0.001,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002347,AC00456,REC-0039,D000673,M097,train,69.0,211.36,624.09,292.0,1.0,0.33866910221282187,5.3582829477154705,412.73,8390.289166666667,8,0,0,0,0,0,0,0,-0.29371304745048626,11,11,6,7,26,5.0,755.8400000000001,5.0,5.0,5.0,0.0,2.0,30.0,0,None,Cleared,0.2506,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Legitimate
TX002348,AC00363,REC-0025,D000697,M010,train,74.0,584.51,3254.56,76.0,1.0,0.17959724202349933,6.37248326231122,2670.05,10478.361666666666,8,0,0,0,0,0,0,1,0.9894664774396991,7,7,9,3,19,5.0,1216.63,5.0,1.0,1.0,2.0,1.0,50.0,0,None,Auto-Approved,0.3977,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Legitimate
TX002349,AC00326,REC-0004,D000023,M008,train,18.0,432.18,678.83,162.0,1.0,0.6366542433304362,6.07115334600935,246.65000000000003,12831.621944444445,8,0,0,0,0,0,0,0,0.4656376230205059,8,8,3,5,21,1.0,80.96,1.0,3.0,3.0,0.0,2.0,10.0,0,None,Auto-Approved,0.1326,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002350,AC00500,REC-0212,D000219,M026,train,59.0,134.55,14852.42,165.0,1.0,0.009059129757978835,4.909340575944674,14717.87,9399.393055555556,8,0,0,0,0,0,0,0,-0.5578454856303473,10,10,4,5,46,1.0,129.62,1.0,4.0,4.0,1.0,2.0,20.0,0,None,Cleared,0.1937,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Legitimate
TX002351,AC00076,REC-0071,D000125,M085,train,26.0,61.66,5705.4,86.0,1.0,0.010807305359834542,4.137723285524046,5643.74,15183.546666666667,8,0,0,0,0,0,0,0,-0.8084979191537176,13,13,2,3,25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0,None,Auto-Approved,0.1913,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Legitimate
TX002352,AC00063,REC-0119,D000213,M092,train,25.0,12.35,1846.85,22.0,1.0,0.006687061753797006,2.5915163848462583,1834.5,15277.522777777778,8,0,0,0,0,0,0,0,-0.9780639981362581,7,7,2,5,22,5.0,1986.9,5.0,4.0,4.0,1.0,4.0,20.0,0,None,Cleared,0.1905,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002353,AC00376,REC-0035,D000441,M076,train,25.0,213.25,677.79,63.0,1.0,0.3146254739668629,5.367143557477889,464.53999999999996,14870.632222222222,8,0,0,0,0,0,0,0,-0.28721375949110683,8,8,8,5,21,1.0,308.42,1.0,1.0,1.0,2.0,1.0,20.0,0,None,Auto-Approved,0.1741,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002354,AC00392,REC-0078,D000434,M056,test,31.0,34.93,2810.37,72.0,1.0,0.012428968427644758,3.581572601125427,2775.44,9231.988888888889,8,0,0,0,0,0,0,0,-0.900416420293513,7,7,6,5,21,2.0,829.41,2.0,5.0,5.0,4.0,4.0,20.0,0,None,Auto-Approved,0.1799,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Legitimate
TX002355,AC00282,REC-0005,D000120,M004,train,67.0,959.48,10631.43,112.0,1.0,0.09024938319680419,6.867433159503533,9671.95,15927.665277777778,8,0,0,0,0,0,0,0,2.278904575920398,9,9,2,7,31,1.0,56.35,1.0,1.0,1.0,0.0,0.0,10.0,0,None,Auto-Approved,0.0654,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Legitimate
TX002356,AC00238,REC-0112,D000558,M062,train,24.0,335.68,1188.95,142.0,1.0,0.2823331510997098,5.819132924343376,853.27,8726.844444444445,8,0,0,0,0,0,0,0,0.1337956716553635,8,8,3,4,29,0.0,0.0,0.0,7.0,7.0,1.0,2.0,10.0,0,None,Auto-Approved,0.0403,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002357,AC00130,REC-0259,D000042,M086,train,43.0,423.96,8374.38,75.0,1.0,0.050625837375423616,6.051995046848014,7950.419999999999,15445.3075,8,0,0,0,0,0,0,0,0.4373708785622522,9,9,5,2,21,3.0,1086.16,3.0,4.0,4.0,1.0,1.0,20.0,0,None,Auto-Approved,0.1788,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002358,AC00194,REC-0234,D000444,M095,train,72.0,361.38,4972.92,71.0,3.0,0.07266957843681378,5.892693385007961,4611.54,14703.155555555555,8,0,0,0,0,0,1,0,0.22217223279613194,8,8,7,7,21,4.0,583.04,4.0,6.0,6.0,5.0,6.0,40.0,0,None,Cleared,0.3431,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002359,AC00132,REC-0192,D000297,M089,train,42.0,220.82,4298.13,31.0,1.0,0.05137583088459399,5.401866242176595,4077.31,7455.625277777778,8,0,0,0,0,0,0,1,-0.2611822198866081,12,12,4,4,22,0.0,0.0,0.0,1.0,1.0,0.0,2.0,50.0,0,None,Auto-Approved,0.4452,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002360,AC00071,REC-0031,D000035,M020,train,22.0,717.36,514.88,138.0,1.0,1.3932566811684277,6.576970836150536,-202.48000000000002,16119.151666666667,8,0,0,0,1,0,0,0,1.4463079617802086,10,10,5,5,22,4.0,2375.09,4.0,4.0,4.0,1.0,2.0,65.0,0,None,Auto-Approved,0.5743,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Legitimate
TX002361,AC00457,REC-0248,D000109,M004,train,42.0,406.12,10501.53,106.0,1.0,0.03867246010819376,6.009107982280577,10095.41,11006.647222222222,8,0,0,0,0,0,0,0,0.376023102268427,8,8,3,4,31,2.0,378.65999999999997,2.0,6.0,6.0,2.0,2.0,10.0,0,None,Auto-Approved,0.1342,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002362,AC00153,REC-0250,D000529,M066,validation,47.0,427.83,3293.06,29.0,1.0,0.12991867746108482,6.061060569995885,2865.23,13047.11611111111,8,0,0,0,0,0,0,1,0.45067894438383876,6,6,2,6,34,5.0,907.58,5.0,3.0,3.0,0.0,3.0,50.0,0,None,Auto-Approved,0.39,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002363,AC00003,REC-0009,D000495,M_UNKNOWN,test,26.0,416.62,9700.9,67.0,1.0,0.04294653073426177,6.034571928141916,9284.279999999999,14606.74,8,0,0,0,0,0,0,0,0.41213025759831295,11,11,2,4,23,5.0,869.89,5.0,10.0,10.0,1.0,3.0,20.0,0,None,Auto-Approved,0.1662,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Legitimate
TX002364,AC00327,REC-0004,D000216,M084,train,28.0,21.9,1052.27,30.0,1.0,0.020812148973172285,3.131136910560194,1030.37,13767.113055555556,8,0,0,0,0,0,0,0,-0.9452236806695525,8,8,5,8,29,4.0,1509.9299999999998,4.0,5.0,5.0,4.0,4.0,30.0,0,None,Auto-Approved,0.267,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002365,AC00362,REC-0273,D000030,M020,validation,42.0,717.74,8375.16,112.0,1.0,0.0856986612793069,6.577499678971295,7657.42,7959.320833333333,8,0,0,0,0,0,0,0,1.4476146969254806,6,6,3,5,22,11.0,2273.58,11.0,3.0,3.0,2.0,4.0,10.0,0,None,Auto-Approved,0.1583,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Legitimate
TX002366,AC00195,REC-0283,D000034,M087,train,55.0,393.68,10135.88,141.0,1.0,0.03884023883471391,5.978075309988966,9742.199999999999,9903.434722222222,8,0,0,0,0,0,0,0,0.3332447201442574,13,13,5,5,25,0.0,0.0,0.0,1.0,1.0,1.0,2.0,30.0,0,None,Auto-Approved,0.292,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002367,AC00010,REC-0211,D000312,M069,train,25.0,281.91,225.53,269.0,1.0,1.249988915000222,5.645128825862358,-56.380000000000024,15878.955833333333,8,0,0,0,1,0,0,0,-0.05110735140063342,10,10,4,5,15,2.0,41.730000000000004,2.0,2.0,2.0,0.0,0.0,55.0,0,None,Cleared,0.483,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Legitimate
TX002368,AC00032,REC-0007,D000001,M047,train,70.0,239.85,1477.63,50.0,1.0,0.16232074335253072,5.48417433307623,1237.7800000000002,15543.833055555555,8,0,0,0,0,0,0,0,-0.19574229932206244,3,3,4,8,28,1.0,467.13,1.0,0.0,0.0,0.0,1.0,0.0,0,None,Cleared,0.0053,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002369,AC00202,REC-0009,D000111,M047,train,26.0,237.84,8932.39,16.0,1.0,0.026626692296238746,5.475793871678792,8694.55,9806.485,8,0,0,0,0,0,0,0,-0.202654240485212,11,11,3,5,28,2.0,765.6,2.0,5.0,5.0,2.0,0.0,30.0,0,None,Auto-Approved,0.2329,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Legitimate
TX002370,AC00262,REC-0272,D000610,M016,validation,64.0,459.29,1006.12,109.0,1.0,0.45649624299288355,6.131856725625224,546.8299999999999,15542.068888888889,8,0,0,0,0,0,0,1,0.5588628593055734,11,13,2,3,22,2.0,527.9200000000001,2.0,8.0,10.0,1.0,2.0,50.0,0,None,Auto-Approved,0.4347,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
TX002371,AC00158,REC-0141,D000342,M016,train,41.0,196.49,7516.56,65.0,1.0,0.026140947454686717,5.285687950147895,7320.070000000001,7622.625277777778,8,0,0,0,0,0,0,0,-0.344847656951001,10,10,2,9,22,2.0,967.22,2.0,5.0,5.0,1.0,6.0,20.0,0,None,Auto-Approved,0.1475,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legitimate
